date,time,doy,H_1_1_1,LE_1_1_1,FC_1_1_1,USTAR_1_1_1,WS_1_1_1,WD_1_1_1,FC_PI_1_1_1,LE_PI_1_1_1,H_PI_1_1_1,MO_LENGTH_1_1_1,V_SIGMA_1_1_1,SW_IN_1_1_1,VPD_PI_1_1_1,TA_1_1_1,TS_1_1_1,RECO_PI_1_1_1,GPP_PI_1_1_1
dd/mm/yyyy,hh:mm,-,Wm-2,Wm-2,umolm-2s-1  ,ms-1,ms-1,deg,umolm-2s-1  ,Wm-2,Wm-2,m,ms-1,Wm-2,hPa,C,C,umolm-2s-1,umolm-2s-1
14/03/2015,10:00,73.416,63.08,20.523163,-7.654319,0.78709,3.150203,44.910122,-7.654319,20.523,63.08,-670.91687,1.573492,141.5319,3.0011,2.7779,2.948,2.4175,10.072
14/03/2015,10:30,73.437,61.723,25.101297,-7.799091,0.7905,2.962731,43.316257,-7.799091,25.101,61.723,-694.633667,1.261419,169.4338,3.2067,3.2084,2.933,2.45277,10.252
14/03/2015,11:00,73.458,68.475,23.57185,-7.28365,0.75263,3.34634,54.302914,-7.28365,23.572,68.475,-540.388672,1.496755,217.6911,3.6315,3.9216,2.951,2.50847,9.7921
14/03/2015,11:30,73.479,100.86,30.919239,-8.205068,0.75392,3.697593,59.538704,-8.205068,30.919,100.856,-368.788818,1.795732,259.8002,4.7053,5.6381,2.999,2.63563,10.841
14/03/2015,12:00,73.499,126.99,50.18766,-10.276585,0.90689,4.373427,59.950497,-10.276585,50.188,126.992,-509.789429,2.10912,289.0021,5.0742,6.1289,3.03,2.67463,12.951
14/03/2015,12:30,73.52,88.619,45.398846,-8.961991,0.83774,3.568738,61.694984,-8.961991,45.399,88.619,-575.87146,1.586952,246.088,5.3244,6.6541,3.07,2.71596,11.678
14/03/2015,13:00,73.541,52.507,51.707798,-9.325605,0.78841,3.518107,64.228096,-9.325605,51.708,52.507,-810.144409,1.705119,244.1154,5.7427,7.3771,3.097,2.77102,12.097
14/03/2015,13:30,73.562,192.22,75.747368,-13.022832,0.90663,4.051821,70.284187,-13.022832,75.747,192.216,-336.549255,2.283367,410.9201,6.3136,8.198,3.165,2.83259,15.855
14/03/2015,14:00,73.583,110.38,70.110184,-10.716878,0.82594,3.867578,62.288761,-10.716878,70.11,110.376,-443.106873,2.065961,305.1408,6.5847,8.5762,3.209,2.86324,13.58
14/03/2015,14:30,73.604,42.605,46.191872,-8.118981,0.60204,2.381763,62.835495,-8.118981,46.192,42.605,-444.592285,1.721918,233.8784,6.6886,8.8578,3.259,2.8872,11.006
14/03/2015,15:00,73.624,45.312,66.639275,-11.723331,0.56679,2.370227,15.028283,-11.723331,66.639,45.312,-348.848999,0.943152,207.1363,6.396,8.8626,3.316,2.89205,14.615
14/03/2015,15:30,73.645,36.395,55.079491,-9.323335,0.441,2.097996,26.651726,-9.323335,55.079,36.395,-204.570908,0.639904,259.0229,6.7701,9.3664,3.402,2.93133,12.255
14/03/2015,16:00,73.666,-12.981,64.308044,-7.404004,0.50358,2.107307,52.610542,-7.404004,64.308,-12.981,853.9953,0.857412,148.3166,7.0868,9.623,3.449,2.95355,10.358
14/03/2015,16:30,73.687,-16.85,54.856785,-5.466995,0.61739,2.911625,48.941792,-5.466995,54.857,-16.85,1212.363403,1.452846,139.0948,7.2434,9.602,3.515,2.95672,8.4237
14/03/2015,17:00,73.708,-43.088,66.561996,-5.071844,0.79789,3.269357,56.938538,-5.071844,66.562,-43.088,1023.375122,1.403337,100.2698,7.1092,9.3926,3.559,2.94689,8.0187
14/03/2015,17:30,73.729,-69.621,54.165085,-2.392112,0.65209,2.655604,57.459175,-2.392112,54.165,-69.621,345.737549,0.936308,57.47757,6.6919,9.0095,3.582,2.92492,5.317
14/03/2015,18:00,73.749,-60.002,25.882984,-9999,0.42299,2.091989,50.166538,1.6210796,25.883,-60.002,109.489723,0.563135,16.57569,6.1654,8.3642,3.655,2.88437,1.3735
14/03/2015,18:30,73.77,-9999,25.54295,1.772487,0.53629,2.837035,50.112556,1.772487,25.543,-24.832,164.551422,1.034797,0,5.8665,7.8284,3.683,2.85108,1.0786
14/03/2015,19:00,73.791,-54.941,15.090114,1.229668,0.35538,2.027873,53.556355,1.229668,15.09,-54.941,70.912193,0.36937,0,5.3184,7.0431,3.685,2.79959,0.63453
14/03/2015,19:30,73.812,-49.337,11.902348,1.446019,0.3526,1.938334,53.007278,1.446019,11.902,-49.337,77.126846,0.321237,0,4.9126,6.4012,3.725,2.75776,0.6512
14/03/2015,20:00,73.833,-9999,25.155764,4.279442,0.6001,2.842875,53.773685,4.279442,25.156,-21.597,220.479187,0.884403,0,4.8259,6.101,3.735,2.74027,-1.5392
14/03/2015,20:30,73.854,-54.642,20.872707,3.503145,0.51497,2.696836,55.629471,3.503145,20.873,-54.642,216.93602,0.721528,0,4.662,5.8067,3.732,2.72307,-0.78008
14/03/2015,21:00,73.874,-53.069,27.792652,3.747151,0.80342,3.606199,58.528961,3.747151,27.793,-53.069,848.231262,1.379579,0,4.6245,5.7008,3.708,2.71952,-1.0276
14/03/2015,21:30,73.895,-25.857,16.829752,1.432278,0.6439,2.785809,53.49416,1.432278,16.83,-25.857,896.170898,0.974372,0,4.4441,5.4538,3.717,2.70558,1.2733
14/03/2015,22:00,73.916,-26.835,18.02129,1.963553,0.70291,2.978605,56.860542,1.963553,18.021,-26.835,1123.344727,1.141228,0,4.3291,5.2048,3.72,2.69139,0.72784
14/03/2015,22:30,73.937,-28.1,15.855522,2.116672,0.65239,3.173673,52.347874,2.116672,15.856,-28.1,857.686646,1.087549,0,4.2037,4.9894,3.723,2.67958,0.56291
14/03/2015,23:00,73.958,-63.593,10.991603,2.262675,0.59823,2.8364,56.929047,2.262675,10.992,-63.593,292.222107,1.037408,0,3.8242,4.3599,3.725,2.6368,0.37413
14/03/2015,23:30,73.979,-44.993,9.846249,2.117117,0.65766,2.992419,57.663593,2.117117,9.846,-44.993,548.744324,1.107235,0,3.2077,3.26,3.714,2.55799,0.44087
15/03/2015,00:00,74,-54.163,6.914536,2.745728,0.66056,3.299248,50.100033,2.745728,6.915,-54.163,461.878082,1.153707,0,3.0238,2.8899,3.724,2.53375,-0.21198
15/03/2015,00:30,74.02,-48.896,4.690812,2.280635,0.7505,3.255858,47.942539,2.280635,4.691,-48.896,750.368286,1.356979,0,2.8335,2.4655,3.714,2.50515,0.22451
15/03/2015,01:00,74.041,-42.414,4.122005,2.424723,0.7064,3.347205,50.913937,2.424723,4.122,-42.414,721.346558,1.278619,0,2.6534,2.1171,3.656,2.48216,0.057435
15/03/2015,01:30,74.062,-30.685,1.676833,1.781249,0.61482,3.266035,56.092175,1.781249,1.677,-30.685,657.383728,1.196166,0,2.4701,1.789,3.66,2.46056,0.67931
15/03/2015,02:00,74.083,-38.369,0.679996,2.299817,0.6233,2.91326,50.902027,2.299817,0.68,-38.369,547.778198,0.950702,0,2.2805,1.4327,3.618,2.43661,0.13679
15/03/2015,02:30,74.104,-37.91,-1.200874,1.97044,0.61391,2.835419,44.746517,1.97044,-1.201,-37.91,529.703674,0.983615,0,2.1272,1.1533,3.593,2.41849,0.44805
15/03/2015,03:00,74.124,-26.245,-9999,-9999,0.57832,3.144652,54.26088,1.980055,1.391,-26.245,639.64032,0.991928,0,2.0235,1.0175,3.587,2.4115,0.19028
15/03/2015,03:30,74.145,-33.86,0.379109,2.916582,0.73031,3.106223,46.088409,2.916582,0.379,-33.86,998.451965,1.079741,0,1.9315,0.89562,3.57,2.40939,-0.50719
15/03/2015,04:00,74.166,-16.496,-9999,-9999,0.7133,3.285887,44.88974,3.49448,1.082,-16.496,1909.516724,1.07494,0,1.841,0.70187,3.533,2.40152,0.29891
15/03/2015,04:30,74.187,-12.166,1.582622,3.184593,0.67286,3.21988,50.161049,3.184593,1.583,-12.166,2173.263428,1.021045,0,1.791,0.55886,3.48,2.39757,-0.78703
15/03/2015,05:00,74.208,-20.598,-9999,-9999,0.54924,3.24751,53.715767,2.985998,1.014,-20.598,698.165771,0.755966,0,1.7505,0.55093,3.462,2.40431,0.50222
15/03/2015,05:30,74.229,-6.8195,-9999,-9999,0.45577,2.419002,40.456253,2.288093,1.188,-6.819,1205.039673,0.719303,0,1.6854,0.76245,3.448,2.42858,0.28364
15/03/2015,06:00,74.249,-10.437,-2.374197,2.285427,0.47194,2.10292,43.737343,2.3548567,-2.374,-10.437,874.208313,0.525994,0,1.6589,0.84945,3.412,2.44296,0.29616
15/03/2015,06:30,74.27,-21.175,-2.08712,0.789832,0.3529,1.649681,42.334068,0.789832,-2.087,-21.175,180.158905,0.397219,1.407191,1.7246,1.0123,3.398,2.46346,0.24224
15/03/2015,07:00,74.291,-24.318,-9999,-9999,0.27894,1.851109,26.992176,2.2453335,1.735,-24.318,77.469124,0.392014,15.89207,1.8068,0.90469,3.376,2.46229,0.4777
15/03/2015,07:30,74.312,-73.141,-29.817875,-5.789251,0.6022,2.61514,44.312763,-5.789251,-29.818,-73.141,259.160736,0.817506,63.76949,1.7081,1.2598,3.346,2.49835,8.2876
15/03/2015,08:00,74.333,-27.873,-9999,-9999,0.69405,3.502845,55.33157,-3.624943,13.838,-27.873,1041.241699,1.467718,124.3731,1.7498,2.1211,3.334,2.57505,6.9324
15/03/2015,08:30,74.354,17.247,4.022133,-4.943155,0.87987,3.354931,64.207581,-4.943155,4.022,17.247,-3428.475098,1.509968,133.5095,1.9061,2.6552,3.305,2.62549,7.5686
15/03/2015,09:00,74.374,56.939,5.103788,-4.25352,0.82949,3.377543,73.441788,-4.25352,5.104,56.939,-870.163208,1.597391,103.4002,1.9746,2.8672,3.292,2.65031,6.9038
15/03/2015,09:30,74.395,65.62,8.999207,-7.102837,0.82147,3.153582,70.687141,-7.102837,8.999,65.62,-733.366089,1.575988,124.6213,2.057,3.1399,3.279,2.68003,9.7829
15/03/2015,10:00,74.416,132.88,17.758383,-10.604248,0.92011,3.415895,64.981125,-10.604248,17.758,132.876,-508.934052,1.82761,209.1669,2.4321,3.9867,3.29,2.75546,13.36
15/03/2015,10:30,74.437,114.31,18.894287,-7.588464,0.95071,4.087,69.218727,-7.588464,18.894,114.308,-652.639221,2.197478,219.4529,3.0737,5.1691,3.305,2.85703,10.445
15/03/2015,11:00,74.458,118.01,22.452463,-9.849982,1.1247,4.623616,75.001701,-9.849982,22.452,118.014,-1046.592773,2.569594,162.7713,3.1461,5.292,3.334,2.87517,12.725
15/03/2015,11:30,74.479,54.934,16.035316,-5.190454,0.94263,3.717994,81.107521,-5.190454,16.035,54.934,-1323.703979,2.396736,97.74798,3.1851,5.3744,3.358,2.89015,8.0806
15/03/2015,12:00,74.499,51.59,17.795649,-6.050104,0.95139,3.662958,86.786263,-6.050104,17.796,51.59,-1449.144409,2.56192,97.09538,3.2293,5.4438,3.39,2.90415,8.9543
15/03/2015,12:30,74.52,68.236,14.909359,-6.481218,1.0227,4.419784,83.52636,-6.481218,14.909,68.236,-1360.998535,3.129714,127.4885,3.3738,5.6208,3.42,2.92668,9.4079
15/03/2015,13:00,74.541,47.842,20.209524,-6.226214,0.85774,3.169488,76.155586,-6.226214,20.21,47.842,-1145.157104,1.561001,95.3462,3.4021,5.762,3.433,2.94642,9.1726
15/03/2015,13:30,74.562,53.175,25.618673,-5.29551,0.99885,4.186968,74.286598,-5.29551,25.619,53.175,-1627.032837,2.45425,136.4524,3.5388,5.9222,3.479,2.96772,8.2632
15/03/2015,14:00,74.583,101.38,19.907326,-8.257399,1.0292,4.255345,85.607712,-8.257399,19.907,101.384,-933.688232,3.308715,210.331,3.6845,6.1898,3.531,2.99756,11.255
15/03/2015,14:30,74.604,83.642,21.39535,-7.843723,0.949,4.557457,88.2649,-7.843723,21.395,83.642,-887.123535,2.579565,172.4119,3.7316,6.2661,3.562,3.01233,10.856
15/03/2015,15:00,74.624,106.08,27.079084,-9.021858,1.1577,4.707698,80.544983,-9.021858,27.079,106.083,-1269.882446,3.444613,181.7015,3.7867,6.3847,3.603,3.03047,12.052
15/03/2015,15:30,74.645,267.3,38.851395,-13.359571,1.097,4.941047,76.515823,-13.359571,38.851,267.297,-428.778595,3.273262,376.0901,3.9587,6.7754,3.624,3.07026,16.43
15/03/2015,16:00,74.666,90.78,21.342585,-5.764067,1.0454,4.576671,76.760254,-5.764067,21.343,90.78,-1092.669312,2.953077,108.6557,3.6125,6.1885,3.647,3.03229,8.7964
15/03/2015,16:30,74.687,35.658,13.702605,-3.360087,0.94541,4.133891,82.617477,-3.360087,13.703,35.658,-2057.446289,2.769222,75.30692,3.4817,6.0594,3.685,3.03062,6.3907
15/03/2015,17:00,74.708,26.486,16.198019,-1.494155,1.0083,4.10863,82.573174,-1.494155,16.198,26.486,-3360.807129,2.247392,44.86086,3.3502,5.9405,3.726,3.02971,4.5239
15/03/2015,17:30,74.729,13.872,8.061002,0.710724,0.95324,4.257864,80.398338,0.710724,8.061,13.872,-5421.15625,2.63903,18.71873,3.1632,5.7149,3.76,3.02007,2.3093
15/03/2015,18:00,74.749,-9999,8.241966,2.063674,0.91898,3.973821,79.789886,2.063674,8.242,-21.301,763364.9375,2.394817,3.804311,2.9125,5.3919,3.796,3.00233,0.93865
15/03/2015,18:30,74.77,21.312,2.679884,2.537963,1.0931,4.507798,74.745781,2.537963,2.68,21.312,-5320.666016,2.536507,0.209002,2.6779,5.032,3.809,2.98129,0.44333
15/03/2015,19:00,74.791,9.4401,1.368692,1.907682,0.72876,3.504687,79.491661,1.907682,1.369,9.44,-3559.548828,1.573868,0,2.537,4.8263,3.802,2.97274,1.0651
15/03/2015,19:30,74.812,5.3649,2.525301,3.343443,0.88023,3.506152,76.944786,3.343443,2.525,5.365,-11036.92188,1.623469,0,2.4769,4.7486,3.811,2.97468,-0.36876
15/03/2015,20:00,74.833,10.652,1.34574,2.431839,0.8053,3.74638,79.15844,2.431839,1.346,10.652,-4256.709473,1.957271,0,2.406,4.6517,3.826,2.97498,0.54314
15/03/2015,20:30,74.854,18.968,0.6198,3.046848,0.82616,3.777295,78.354645,3.046848,0.62,18.968,-2580.987061,1.958256,0,1.9161,3.8132,3.829,2.91291,-0.13394
15/03/2015,21:00,74.874,13.028,1.711466,2.345218,0.83908,3.246078,79.828133,2.345218,1.712,13.028,-3936.849609,1.512615,0,1.915,3.8323,3.835,2.92268,0.57746
15/03/2015,21:30,74.895,4.1467,1.396068,2.80057,0.81286,3.544066,82.352654,2.80057,1.396,4.147,-11245.3584,1.71779,0,1.9893,3.9592,3.833,2.9416,0.14103
15/03/2015,22:00,74.916,-9999,2.102204,3.157568,0.75805,3.274716,84.396835,3.157568,2.102,-24.368,-2919.797363,1.388338,0,2.3683,4.6295,3.831,3.00651,-0.15105
15/03/2015,22:30,74.937,-18.714,1.297615,2.84061,0.75624,3.342923,84.211037,2.84061,1.298,-18.714,2006.529663,1.505259,0,2.5684,4.9742,3.832,3.04395,0.20334
15/03/2015,23:00,74.958,-19.402,1.513409,2.683146,0.79916,3.72149,86.977753,2.683146,1.513,-19.402,2283.929199,1.586026,0,2.6153,5.0923,3.83,3.06233,0.37919
15/03/2015,23:30,74.979,-13.326,1.661374,2.8414,0.72315,3.181925,74.660347,2.8414,1.661,-13.326,2463.818115,1.284729,0,2.5698,5.0162,3.829,3.06435,0.22295
16/03/2015,00:00,75,-17.239,0.828042,2.271792,0.71137,3.105542,73.293472,2.271792,0.828,-17.239,1812.978149,1.152666,0,2.5442,4.9777,3.829,3.06952,0.79773
16/03/2015,00:30,75.02,-14.623,0.755249,2.844526,0.59195,3.090713,72.060852,2.844526,0.755,-14.623,1231.519287,1.094135,0,2.5072,4.9372,3.83,3.07449,0.22997
16/03/2015,01:00,75.041,-17.483,1.509184,2.901625,0.59735,3.341454,69.606262,2.901625,1.509,-17.483,1058.550049,1.031921,0,2.4913,4.9255,3.831,3.08191,0.18029
16/03/2015,01:30,75.062,-18.48,1.236908,4.010562,0.70304,3.28003,70.258537,4.010562,1.237,-18.48,1632.600586,1.182694,0,2.474,4.922,3.831,3.09003,-0.92054
16/03/2015,02:00,75.083,-13.073,1.031222,3.624806,0.67462,3.259322,68.241814,3.624806,1.031,-13.073,2039.080078,0.968985,0,2.4356,4.8605,3.835,3.09316,-0.53165
16/03/2015,02:30,75.104,-14.744,0.559902,3.561172,0.67229,3.330573,67.945396,3.561172,0.56,-14.744,1789.334595,1.076812,0,2.4181,4.8319,3.837,3.09909,-0.46208
16/03/2015,03:00,75.124,-13.448,0.752322,2.78887,0.68904,3.59874,69.170662,2.78887,0.752,-13.448,2112.015869,1.167367,0,2.4266,4.8496,3.839,3.10901,0.32014
16/03/2015,03:30,75.145,-16.495,0.577729,3.174417,0.61544,3.154637,65.323975,3.174417,0.578,-16.495,1226.998047,1.049713,0,2.4113,4.817,3.843,3.11458,-0.059833
16/03/2015,04:00,75.166,-15.548,-0.756151,3.012426,0.65468,3.111657,65.238617,3.012426,-0.756,-15.548,1566.864136,1.043448,0,2.387,4.7594,3.842,3.11797,0.10554
16/03/2015,04:30,75.187,-14.032,-0.624828,3.080777,0.73015,3.522064,68.65155,3.080777,-0.625,-14.032,2408.440918,1.349228,0,2.4082,4.7712,3.845,3.12737,0.046591
16/03/2015,05:00,75.208,-13.699,-0.586392,2.670684,0.619,3.004943,68.199875,2.670684,-0.586,-13.699,1503.169434,1.022892,0,2.3967,4.7413,3.844,3.13313,0.46245
16/03/2015,05:30,75.229,-19.258,-0.645247,2.444326,0.566,2.636073,67.185547,2.444326,-0.645,-19.258,817.448914,0.726628,0,2.3564,4.6329,3.846,3.13199,0.68766
16/03/2015,06:00,75.249,-16.243,0.467445,3.161843,0.39888,2.138352,61.793476,3.161843,0.467,-16.243,339.224213,0.389971,0,2.2705,4.4732,3.847,3.12626,0.63858
16/03/2015,06:30,75.27,-25.173,-0.382902,4.314799,0.43046,2.011358,56.890232,4.314799,-0.383,-25.173,275.105774,0.381461,1.039847,2.266,4.4226,3.844,3.13009,0.64241
16/03/2015,07:00,75.291,-29.935,-3.621205,2.254801,0.4805,2.256424,62.491577,2.254801,-3.621,-29.935,321.738403,0.493782,10.63405,2.2743,4.3609,3.851,3.13291,0.87811
16/03/2015,07:30,75.312,-41.192,0.513635,1.926177,0.43726,2.382673,64.796509,1.926177,0.514,-41.192,176.203186,0.612222,25.00887,1.8073,3.3699,3.862,3.05247,1.1263
16/03/2015,08:00,75.333,-54.584,-6.370391,-0.572666,0.52394,2.714193,74.020134,-0.572666,-6.37,-54.584,228.767441,0.704723,63.88734,1.9591,3.7768,3.888,3.09717,3.6698
16/03/2015,08:30,75.354,-20.642,7.078808,-4.027296,0.81729,3.247955,73.907295,-4.027296,7.079,-20.642,2296.264648,1.456444,128.8979,2.6933,5.2441,3.882,3.23641,7.2637
16/03/2015,09:00,75.374,-9999,9.262345,-6.403414,0.81751,3.891896,79.440788,-6.403414,9.262,63.072,-29593.65039,1.675256,172.8197,2.8719,5.6619,3.856,3.28191,9.6853
16/03/2015,09:30,75.395,47.941,14.252591,-7.622927,0.91974,3.783621,86.52417,-7.622927,14.253,47.941,-1409.100586,1.936756,224.2401,3.1535,6.3421,3.842,3.35054,10.973
16/03/2015,10:00,75.416,89.777,20.78266,-8.895136,0.98487,4.024051,90.088074,-8.895136,20.783,89.777,-923.955261,2.33158,301.3248,3.3692,6.8645,3.853,3.40518,12.3
16/03/2015,10:30,75.437,120.66,17.115133,-10.543303,1.0247,4.886613,95.901123,-10.543303,17.115,120.659,-774.321106,3.128408,290.623,3.3612,7.0354,3.856,3.42904,13.972
16/03/2015,11:00,75.458,249.48,40.244465,-15.00001,1.2092,4.842678,93.27446,-15.00001,40.244,249.482,-615.396423,4.002632,394.4753,3.4141,7.3094,3.882,3.46198,18.462
16/03/2015,11:30,75.479,199.03,25.282833,-12.194901,1.1576,5.028842,94.087601,-12.194901,25.283,199.028,-676.740479,3.53269,320.8725,3.2028,7.1131,3.901,3.45368,15.649
16/03/2015,12:00,75.499,192.41,29.211113,-12.485433,1.0974,4.505029,94.816444,-12.485433,29.211,192.412,-596.458618,2.997248,341.8996,3.1191,7.0561,3.913,3.45757,15.943
16/03/2015,12:30,75.52,262.5,33.477806,-12.978191,1.1918,5.220194,93.908897,-12.978191,33.478,262.5,-559.937744,3.833305,455.2826,3.153,7.0604,3.968,3.46686,16.445
16/03/2015,13:00,75.541,217.98,33.020782,-12.174601,1.1126,5.518805,94.474297,-12.174601,33.021,217.979,-548.654114,3.836866,414.958,3.9157,7.5893,4.028,3.52254,15.697
16/03/2015,13:30,75.562,232.34,-9999,-9999,1.2112,5.281627,90.386345,-13.613149,60.149,232.344,-664.016052,3.600642,418.6433,4.7722,8.2297,4.073,3.58796,14.582
16/03/2015,14:00,75.583,239.27,89.158737,-13.227914,1.2673,5.339638,92.641792,-13.227914,89.159,239.273,-738.598877,4.395561,461.7477,5.4495,8.7911,4.117,3.64632,16.874
16/03/2015,14:30,75.604,209.38,58.856941,-9.554377,1.2732,5.575397,96.966797,-9.554377,58.857,209.377,-855.890259,4.099032,418.046,5.8369,9.0269,4.133,3.67623,13.231
16/03/2015,15:00,75.624,190.92,-9999,-9999,1.1665,5.165128,88.00058,-10.2493088,60.629,190.919,-721.774475,3.521469,369.6016,5.5332,8.8069,4.179,3.6663,13.701
16/03/2015,15:30,75.645,187.18,57.066864,-8.501105,1.1643,4.773906,84.71386,-8.501105,57.067,187.179,-732.10022,3.64751,320.5652,5.1605,8.3812,4.218,3.63805,12.139
16/03/2015,16:00,75.666,135.33,40.372826,-7.166475,1.1769,5.279753,92.139824,-7.166475,40.373,135.328,-1045.891846,3.733923,262.9537,4.8115,7.952,4.261,3.6091,10.776
16/03/2015,16:30,75.687,95.226,39.352875,-5.842557,1.0622,4.87517,94.708252,-5.842557,39.353,95.226,-1092.752319,2.948582,202.8434,4.2925,7.4414,4.286,3.57244,9.415
16/03/2015,17:00,75.708,81.692,16.252922,-3.953659,1.0733,4.64454,93.824097,-3.953659,16.253,81.692,-1313.99292,3.514194,155.3428,3.8016,6.8856,4.307,3.51834,7.472
16/03/2015,17:30,75.729,53.977,12.820179,-3.198028,1.0112,4.526965,89.013206,-3.198028,12.82,53.977,-1663.437012,2.809117,106.5695,3.3487,6.3527,4.349,3.4661,6.6641
16/03/2015,18:00,75.749,19.523,3.205986,-1.135739,0.9091,4.120922,78.277115,-0.5753516,3.206,19.523,-3341.303223,1.943143,44.81729,3.2784,6.1144,4.337,3.44053,4.5763
16/03/2015,18:30,75.77,19.406,5.54273,1.375328,0.95391,4.624619,79.023972,1.375328,5.543,19.406,-3883.436279,2.521751,4.876178,2.6865,5.2607,4.336,3.35861,1.9833
16/03/2015,19:00,75.791,-9999,0.298514,1.726052,0.96934,4.702674,75.934555,1.726052,0.299,-26.773,11281.64453,2.596106,0,2.4938,4.6723,4.337,3.30063,1.5746
16/03/2015,19:30,75.812,0.87919,-0.90259,3.800906,1.0336,4.345565,74.749084,3.800906,-0.903,0.879,-109033.8438,2.106164,0,1.8249,3.7555,4.336,3.21185,-0.58905
16/03/2015,20:00,75.833,-11.5,-0.991246,2.068512,0.92021,4.561268,73.701981,2.068512,-0.991,-11.5,5882.772461,2.502471,0,1.9565,3.7527,4.317,3.20797,1.1395
16/03/2015,20:30,75.854,-9.5487,1.13116,3.680865,1.0498,4.33545,75.694336,3.680865,1.131,-9.549,10518.12109,2.282581,0,1.844,3.7111,4.314,3.20046,-0.4804
16/03/2015,21:00,75.874,-25.07,-2.46028,3.648792,1.0518,4.237267,78.162605,3.648792,-2.46,-25.07,4029.534668,2.07035,0,1.8457,3.5539,4.306,3.18221,-0.46659
16/03/2015,21:30,75.895,-32.206,0.521648,4.048056,0.927,3.982094,78.675644,4.048056,0.522,-32.206,2147.355713,1.703474,0,1.8287,3.3724,4.291,3.16169,-0.88636
16/03/2015,22:00,75.916,-34.628,0.753117,3.623494,0.80901,3.991721,75.178383,3.623494,0.753,-34.628,1327.487671,1.704812,0,1.8284,3.2248,4.265,3.14435,-0.47915
16/03/2015,22:30,75.937,-36.425,0.232885,3.934083,0.73253,3.54975,77.296364,3.934083,0.233,-36.425,936.866211,1.231373,0,1.8331,3.1378,4.238,3.13267,-0.80141
16/03/2015,23:00,75.958,-38.43,-0.59644,4.019473,0.71928,3.400926,76.55825,4.019473,-0.596,-38.43,840.663818,1.270991,0,1.8377,3.1164,4.251,3.12711,-0.89236
16/03/2015,23:30,75.979,-47.389,-9999,-9999,0.69352,3.395277,80.51368,1.899373,2.92,-47.389,611.074463,1.389483,0,1.8254,3.3083,4.231,3.1414,0.72401
17/03/2015,00:00,76,-27.02,-3.873541,2.786629,0.70917,3.389664,75.325508,2.786629,-3.874,-27.02,1145.986816,1.315248,0,1.7808,3.5972,4.204,3.16457,0.37794
17/03/2015,00:30,76.02,-22.552,-1.90711,2.934545,0.72796,3.796448,72.515785,2.934545,-1.907,-22.552,1485.080566,1.4258,0,1.7774,3.5323,4.191,3.15496,0.22042
17/03/2015,01:00,76.041,-29.831,-9999,-9999,0.81976,3.580331,71.292961,4.267875,2.827,-29.831,1603.217773,1.189354,0,1.7602,3.2575,4.176,3.12595,0.72144
17/03/2015,01:30,76.062,-42.98,-1.382228,4.874522,0.66418,3.071139,67.214828,4.874522,-1.382,-42.98,591.822815,0.972141,0,1.7668,3.0812,4.147,3.10605,-1.7685
17/03/2015,02:00,76.083,-23.466,-1.151167,2.467803,0.61449,3.306839,70.32534,2.467803,-1.151,-23.466,858.443359,1.19501,0,1.7684,3.3222,4.117,3.12477,0.65696
17/03/2015,02:30,76.104,-32.133,5.286018,3.225006,0.59305,3.073444,71.436012,3.225006,5.286,-32.133,563.496277,1.107115,0,2.1357,3.138,4.109,3.10418,-0.12083
17/03/2015,03:00,76.124,-21.995,-9999,-9999,0.46324,2.033064,78.376556,1.984521,1.767,-21.995,392.350037,0.878938,0,1.8067,2.7503,4.105,3.06475,0.78362
17/03/2015,03:30,76.145,-60.971,-2.098558,2.871114,0.47199,2.475957,69.771469,2.871114,-2.099,-60.971,149.712357,0.783731,0,1.8623,2.7005,4.073,3.05662,0.78414
17/03/2015,04:00,76.166,-58.176,-9999,-9999,0.55881,2.580141,63.400883,3.719478,1.238,-58.176,260.381439,0.74667,0,1.8719,2.4513,4.067,3.03002,0.79518
17/03/2015,04:30,76.187,-46.699,-0.798887,3.641628,0.60622,3.24972,65.962807,3.641628,-0.799,-46.699,414.135651,0.936422,0,1.8889,2.317,4.042,3.01407,-0.62756
17/03/2015,05:00,76.208,-55.938,0.543958,4.991872,0.73246,3.310071,68.492912,4.991872,0.544,-55.938,609.803406,1.043592,0,1.9095,2.2869,4.006,3.0078,-1.9841
17/03/2015,05:30,76.229,-56.677,-9999,-9999,0.79248,3.677029,70.609871,4.844577,1.344,-56.677,762.279053,1.262472,0,1.9076,2.3085,4,3.00633,0.86924
17/03/2015,06:00,76.249,-53.53,-4.993237,3.31298,0.73433,3.88999,73.91436,3.31298,-4.993,-53.53,642.157715,1.270667,0,1.9296,2.4804,3.972,3.01874,-0.29424
17/03/2015,06:30,76.27,-59.822,-9999,-9999,0.8451,3.920501,75.314812,4.887447,2.087,-59.822,875.874084,1.766118,7.185278,1.8925,2.7948,3.947,3.04419,0.84441
17/03/2015,07:00,76.291,-53.912,-9999,-9999,0.88816,3.969895,76.941696,3.104659,3.313,-53.912,1128.20752,1.56968,39.23109,1.7921,3.1074,3.935,3.06931,3.7173
17/03/2015,07:30,76.312,-16.672,0.791934,0.587948,0.79926,3.901666,77.938332,0.587948,0.792,-16.672,2658.837158,1.711168,70.54571,1.8144,3.4798,3.922,3.09971,2.5118
17/03/2015,08:00,76.333,11.293,4.599055,-4.53352,0.92319,3.98377,78.735039,-4.53352,4.599,11.293,-6048.743652,1.805776,120.9883,1.9308,3.8023,3.911,3.12537,7.6589
