date,time,doy,H_PI_1_1_1,LE_PI_1_1_1,FC_PI_1_1_1,USTAR_1_1_1,WS_1_1_1,WD_1_1_1,FC_PI_f_1_1_1,LE_PI_f_1_1_1,H_PI_f_1_1_1,MO_LENGTH_1_1_1,V_SIGMA_1_1_1,SW_IN_1_1_1,VPD_PI_1_1_1,TA_1_1_1,TS_1_1_1,RECO_PI_1_1_1,GPP_PI_1_1_1
dd/mm/yyyy,hh:mm,-,Wm-2,Wm-2,umolm-2s-1  ,ms-1,ms-1,deg,umolm-2s-1  ,Wm-2,Wm-2,m,ms-1,Wm-2,hPa,C,C,umolm-2s-1,umolm-2s-1
20/02/2016,16:00,51.666,-11.836648,6.811599,-0.320471,0.855364,4.325336,202.887283,0.796335,6.8116,-19.498288,4590.907227,2.026042,11.43499,0,2.605661,2.058,1.25622,0.45989
20/02/2016,16:30,51.687,-17.501429,-2.339282,0.56017,0.778067,4.016155,210.372971,0.56017,-2.3393,-17.501429,2337.005371,1.430718,9.300283,0,2.771981,2.049,1.26112,0.70095
20/02/2016,17:00,51.708,-21.219749,-1.99373,0.612216,0.53916,3.36715,196.340851,0.7843842,3.3268,-21.219749,641.352722,1.036551,7.982135,0,2.815814,2.059,1.2612,0.47681
20/02/2016,17:30,51.729,-24.277309,-1.733875,1.209074,0.625136,3.834248,200.052078,1.209074,-1.7339,-24.277309,873.785583,1.112209,1.49286,0,2.658866,2.072,1.25341,0.044331
20/02/2016,18:00,51.749,-26.271448,-9.942926,-2.396722,0.584279,2.908087,215.595795,-2.396722,-9.9429,-26.271448,659.257935,1.24614,0,0,2.613343,2.081,1.24999,3.6467
20/02/2016,18:30,51.77,-17.589884,-0.413114,0.924045,0.41522,2.77218,240.758408,0.9234119,-0.41311,-17.589884,353.376343,0.698007,0,0,2.307849,2.08,1.23639,0.31297
20/02/2016,19:00,51.791,-22.632387,0.683383,1.280388,0.31678,2.250472,215.556732,0.9234119,0.68338,-22.632387,121.956963,0.370707,0,0,2.338752,2.08,1.23598,0.31257
20/02/2016,19:30,51.812,-23.903248,-1.546756,-0.174361,0.297217,2.388537,187.477798,0.9235132,-1.5468,-23.903248,95.374527,0.343688,0,0,2.275231,2.071,1.23187,0.30836
20/02/2016,20:00,51.833,-20.962891,-1.531036,0.806716,0.421926,2.974356,191.184128,0.806716,-1.531,-20.962891,311.1203,0.729523,0,0,2.289041,2.063,1.2308,0.42408
20/02/2016,20:30,51.854,-24.427732,1.639906,1.411195,0.512505,3.046088,204.261795,0.9235132,2.5703,-24.427732,478.495178,0.836733,0,0,2.20788,2.054,1.22601,0.3025
20/02/2016,21:00,51.874,-31.049557,1.068345,1.488865,0.555522,3.19576,208.194336,1.488865,1.0683,-31.049557,479.42392,0.73315,0,0,2.339892,2.046,1.22954,-0.25932
20/02/2016,21:30,51.895,-33.286343,-5.099181,1.328314,0.403944,2.790141,202.825485,0.9235132,-5.0992,-33.286343,171.934875,0.462832,0,0,2.212288,2.048,1.22295,0.29944
20/02/2016,22:00,51.916,-20.685125,-3.376788,-0.383464,0.454711,2.565936,194.877487,0.9235132,-3.3768,-20.685125,394.650574,0.670278,0,0,2.073499,2.04,1.21594,0.29242
20/02/2016,22:30,51.937,-36.609737,-5.042025,2.017021,0.527997,3.080702,202.847733,2.017021,-5.042,-36.609737,349.108795,0.754162,0,0,2.059575,2.038,1.21379,-0.80323
20/02/2016,23:00,51.958,-16.076466,-1.652281,1.028307,0.432247,2.666368,195.472778,0.9172866,1.6752,-16.076466,436.165344,0.59745,0,0,1.641814,2.031,1.19592,0.27863
20/02/2016,23:30,51.979,-20.056934,1.829035,0.699008,0.446776,3.126275,190.220291,0.699008,1.829,-20.056934,386.05658,0.636402,0,0,1.638176,2.029,1.19419,0.49518
21/02/2016,00:00,52,-42.825577,-11.006392,0.750028,0.774487,4.222251,197.775375,0.750028,-11.006,-42.825577,941.92157,1.543414,0,0,2.291491,2.024,1.21795,0.46792
21/02/2016,00:30,52.02,-23.706722,-0.630113,2.240434,0.756907,4.036179,204.171326,2.240434,-0.63011,-23.706722,1588.332397,1.314484,0,0,2.509031,2.023,1.22472,-1.0157
21/02/2016,01:00,52.041,-20.336887,0.828919,1.490239,0.825702,4.325336,200.220749,1.490239,0.82892,-20.336887,2403.645508,1.702426,0,0,2.487053,2.035,1.22225,-0.26799
21/02/2016,01:30,52.062,-9.106568,1.274201,1.573522,0.740603,3.861736,197.223785,1.573522,1.2742,-9.106568,3873.316406,1.311946,0,0,2.415086,2.039,1.21785,-0.35567
21/02/2016,02:00,52.083,-18.435123,-1.421039,1.519406,0.849881,4.465916,199.748413,1.519406,-1.421,-18.435123,2891.429199,2.05599,0,0,2.471956,2.041,1.21841,-0.30099
21/02/2016,02:30,52.104,-32.042973,1.937474,1.40602,0.871901,4.200343,203.570175,1.40602,1.9375,-32.042973,1796.20105,1.481596,0,0,2.497332,2.041,1.21776,-0.18826
21/02/2016,03:00,52.124,-19.275286,-2.025817,1.064519,0.734902,4.336349,204.818283,1.064519,-2.0258,-19.275286,1788.033813,1.72002,0,0,2.532946,2.032,1.21749,0.15298
21/02/2016,03:30,52.145,-16.127594,-0.939301,0.926889,0.721456,4.100154,208.24292,0.926889,-0.9393,-16.127594,2021.851074,1.30244,0,0,2.524174,2.023,1.21553,0.28864
21/02/2016,04:00,52.166,-25.504927,-1.322078,1.160524,0.731479,4.076324,212.154449,1.160524,-1.3221,-25.504927,1332.527466,1.483256,0,0,2.611351,2.018,1.21723,0.056702
21/02/2016,04:30,52.187,-27.102135,-1.226603,0.999029,0.716986,4.337761,218.037582,0.999029,-1.2266,-27.102135,1180.937134,1.79169,0,0,2.716363,2.013,1.21959,0.22056
21/02/2016,05:00,52.208,-45.675148,-4.29019,1.163572,0.833539,4.57952,236.369415,0.919893,2.8513,-45.675148,1101.013672,2.327336,0,0,2.682166,2.006,1.21665,0.29676
21/02/2016,05:30,52.229,-29.836473,4.879663,0.741108,0.647447,4.355908,246.787491,0.741108,4.8797,-29.836473,789.856384,1.341503,0,0,2.387264,2.005,1.2038,0.46269
21/02/2016,06:00,52.249,-15.527596,2.210788,0.814821,0.510728,3.431116,250.748688,0.814821,2.2108,-15.527596,744.979797,1.368852,0,0,2.311669,2.007,1.19931,0.38448
21/02/2016,06:30,52.27,-16.671162,1.431018,0.596883,0.491072,2.986195,256.649689,0.596883,1.431,-16.671162,616.816467,0.773277,0,0,2.387477,2.004,1.20057,0.60368
21/02/2016,07:00,52.291,-23.985571,1.407827,1.215009,0.516033,2.967647,246.868622,1.215009,1.4078,-23.985571,497.46701,0.856512,0,0,2.320181,2.002,1.19639,-0.018618
21/02/2016,07:30,52.312,-29.887144,9.096621,1.83077,0.594478,3.548963,254.245224,1.83077,9.0966,-29.887144,610.357239,1.01608,1.090076,0,1.943618,2.001,1.18048,-0.65029
21/02/2016,08:00,52.333,-36.532806,8.39759,0.8789,0.802388,4.727841,254.756973,0.8789,8.3976,-36.532806,1227.770142,1.926532,6.558465,0,1.635828,2.005,1.16717,0.28827
21/02/2016,08:30,52.354,-43.998863,3.138084,-0.686859,0.592674,3.683767,254.131927,-0.686859,3.1381,-43.998863,410.810699,0.994408,42.8736,0,1.376823,2.018,1.15573,1.8426
21/02/2016,09:00,52.374,-19.954157,7.571677,-1.942997,0.576589,3.282601,250.642914,-1.942997,7.5717,-19.954157,834.098999,0.923136,100.8979,0,1.705886,2.014,1.16667,3.1097
21/02/2016,09:30,52.395,-11.537614,16.342167,-2.34569,0.641759,3.909257,250.110855,-2.34569,16.342,25.198566,1989.151367,1.484513,109.3639,0,2.128823,2.013,1.18108,3.5268
21/02/2016,10:00,52.416,-4.52318,26.247908,-4.139349,0.72488,4.364022,250.334152,-4.139349,26.248,37.109214,7311.966797,2.14112,169.7568,0,2.467009,2.013,1.1922,5.3315
21/02/2016,10:30,52.437,3.439118,33.692444,-4.799027,0.891431,4.912208,255.073608,-4.799027,33.692,3.439118,-17885.32031,3.091592,190.7838,0,2.773807,2.01,1.20207,6.0011
21/02/2016,11:00,52.458,-16.247765,33.604973,-5.805161,0.848059,5.394325,257.067719,-5.805161,33.605,-16.247765,3259.565186,2.839442,210.1902,0,3.210836,1.993,1.21672,7.0219
21/02/2016,11:30,52.479,-11.431415,46.981251,-6.567564,0.857509,5.359913,254.480133,-6.567564,46.981,-11.431415,4789.451172,2.806952,231.2193,0,3.72899,1.994,1.23425,7.8018
21/02/2016,12:00,52.499,-21.194054,69.984421,-5.693674,0.912672,5.2259,262.748627,-5.693674,69.984,-21.194054,3114.503418,2.936064,168.5786,0.016668,3.959267,2.005,1.24105,6.9347
21/02/2016,12:30,52.52,-17.11377,40.769196,-7.479399,0.812731,4.960448,256.881104,-7.479399,40.769,-17.11377,2723.58667,2.565454,198.5181,0.98903,4.176688,1.997,1.24733,8.7267
21/02/2016,13:00,52.541,-10.932507,45.605003,-4.969155,0.809844,4.04519,242.016556,-4.969155,45.605,-10.932507,4218.336914,1.691483,88.66501,1.0802,4.224476,1.988,1.24736,6.2165
21/02/2016,13:30,52.562,-79.606232,14.860504,-2.092125,0.595072,3.736125,238.489014,-2.092125,14.861,5.516042,229.843567,1.423839,65.93963,0.71809,3.865024,2.007,1.23248,3.3246
21/02/2016,14:00,52.583,-58.846893,-1.577321,-1.306344,0.410872,2.811396,253.450882,-1.66713,10.212,-58.846893,102.346924,1.225301,51.03851,0,2.804351,2.017,1.1917,2.8588
21/02/2016,14:30,52.604,-47.591869,9.155992,-2.371251,0.482003,2.84985,228.314835,-2.371251,9.156,-47.591869,204.327362,0.486349,56.14747,0,3.494262,2.052,1.21549,3.5867
21/02/2016,15:00,52.624,-43.654846,12.364847,-1.894141,0.498917,3.187338,225.827225,-1.894141,12.365,-43.654846,247.036041,0.776062,62.12671,0,3.589401,2.063,1.2173,3.1114
21/02/2016,15:30,52.645,-46.355747,13.336509,-2.517336,0.533533,3.232045,229.327179,-2.517336,13.337,-46.355747,284.504364,0.654381,58.48213,0,3.84978,2.071,1.22513,3.7425
21/02/2016,16:00,52.666,-63.139454,19.997643,-0.944952,0.559044,3.147278,226.287201,-0.944952,19.998,-23.406739,240.291138,0.842657,26.13628,0,4.254183,2.077,1.23815,2.1831
21/02/2016,16:30,52.687,-11.897088,-2.732253,-0.327572,0.330665,2.457509,221.190338,0.8272712,4.506,-11.897088,263.892731,0.6455,13.73594,0.18513,3.976211,2.077,1.22634,0.39907
21/02/2016,17:00,52.708,-74.452362,-4.849844,0.748349,0.412531,2.928431,225.831451,0.9078498,-4.8498,-26.548772,81.88369,1.663219,3.182827,0,3.58553,2.073,1.21042,0.30257
21/02/2016,17:30,52.729,-35.497841,1.293797,0.897022,0.429854,2.724948,206.758942,0.897022,1.2938,-35.497841,194.298401,0.570724,0.48251,0,3.473429,2.07,1.20466,0.30763
21/02/2016,18:00,52.749,-33.455116,0.93438,1.533677,0.54208,3.066414,218.782593,1.533677,0.93438,-33.455116,413.460175,0.781537,0,0,3.354383,2.059,1.19864,-0.33503
21/02/2016,18:30,52.77,-41.457352,0.583471,1.684865,0.627922,3.55346,232.536453,1.684865,0.58347,-41.457352,518.579956,1.062365,0,0,3.244818,2.069,1.19298,-0.49188
21/02/2016,19:00,52.791,-25.976698,1.935295,1.059176,0.509514,3.058246,224.970123,1.059176,1.9353,-25.976698,442.163513,0.816483,0,0,3.113958,2.07,1.18655,0.12738
21/02/2016,19:30,52.812,-10.693265,3.580906,0.984722,0.442127,2.857747,223.155823,0.984722,3.5809,-10.693265,701.824829,0.588999,0,0,3.008609,2.078,1.18106,0.19634
21/02/2016,20:00,52.833,-20.424517,4.982203,1.711054,0.519664,3.000982,216.509018,1.711054,4.9822,-20.424517,596.648254,0.565305,0,0,2.991518,2.094,1.17878,-0.53227
21/02/2016,20:30,52.854,-33.535496,3.378853,1.36359,0.669498,3.506506,211.751358,1.36359,3.3789,-33.535496,777.047363,1.229506,0,0,3.019772,2.113,1.17816,-0.18543
21/02/2016,21:00,52.874,-15.488815,0.687959,0.914828,0.582014,3.255306,211.425461,0.8510838,3.2002,-15.488815,1105.311523,0.903783,0,0,2.931229,2.129,1.17329,0.32221
21/02/2016,21:30,52.895,-22.611193,3.619186,1.837123,0.689645,3.840338,213.0112,1.837123,3.6192,-22.611193,1259.662598,1.342687,0,0,2.85063,2.142,1.16872,-0.6684
21/02/2016,22:00,52.916,-18.779501,-0.457618,0.720407,0.602799,3.474368,209.058197,0.9046428,3.0331,-18.779501,1012.818726,1.087582,0,0,2.793845,2.161,1.16502,0.26037
21/02/2016,22:30,52.937,-21.062553,3.651664,1.485657,0.68097,3.430616,211.03389,1.485657,3.6517,-21.062553,1301.876221,1.050028,0,0,2.762949,2.166,1.16225,-0.3234
21/02/2016,23:00,52.958,-13.400472,7.95939,0.92053,0.603044,3.439857,216.420471,0.92053,7.9594,-13.400472,1421.075073,1.037025,0,0,2.623423,2.183,1.15557,0.23504
21/02/2016,23:30,52.979,-15.415091,2.408523,1.283004,0.663589,3.127232,216.637756,1.283004,2.4085,-15.415091,1646.007568,1.011076,0,0,2.414503,2.191,1.14637,-0.13663
22/02/2016,00:00,53,-21.739229,-0.421051,0.98967,0.502985,2.914126,218.106079,0.9333119,2.7214,-21.739229,508.279785,0.891013,0,0,2.468057,2.209,1.14669,0.21337
22/02/2016,00:30,53.02,-13.043379,4.259902,0.852238,0.562826,3.539405,230.509949,0.852238,4.2599,-13.043379,1186.921997,0.902407,0,0,2.683459,2.22,1.15283,0.30059
22/02/2016,01:00,53.041,-12.157946,-0.365283,0.68151,0.603429,3.510175,249.614395,0.9046428,3.0331,-12.157946,1569.325439,1.167905,0,0,2.796644,2.23,1.15526,0.25061
22/02/2016,01:30,53.062,-11.247033,1.242046,0.952302,0.488589,3.393467,249.706924,0.952302,1.242,-11.247033,900.505371,0.937917,0,0,2.748031,2.246,1.15187,0.19957
22/02/2016,02:00,53.083,-15.282839,3.186116,1.0312,0.634725,3.375346,263.682251,1.0312,3.1861,-15.282839,1452.931519,0.926724,0,0,2.770883,2.254,1.15105,0.11985
22/02/2016,02:30,53.104,-9999,-9999,-9999,-9999,-9999,-9999,0.8601506,3.0982,-22.436022,-9999,-9999,0,0,2.854283,2.268,1.15239,0.29224
22/02/2016,03:00,53.124,-9999,-9999,-9999,-9999,-9999,-9999,0.9046428,3.0303,-21.636173,-9999,-9999,0,0,2.779676,2.28,1.14807,0.24343
22/02/2016,03:30,53.145,-19.267801,3.754819,0.970098,0.600188,4.219251,264.39621,0.970098,3.7548,-19.267801,974.37561,1.301798,0,0,2.616314,2.292,1.1406,0.1705
22/02/2016,04:00,53.166,-12.378716,1.34217,1.406395,0.665187,3.880048,260.27475,1.406395,1.3422,-12.378716,2064.67041,1.240113,0,0,2.527964,2.296,1.13581,-0.27058
22/02/2016,04:30,53.187,-16.366455,2.497975,0.652766,0.569888,3.682689,256.105408,0.652766,2.498,-16.366455,981.99646,1.01043,0,0,2.545117,2.312,1.13479,0.48203
22/02/2016,05:00,53.208,-35.788082,-2.423751,1.084149,0.609461,3.867476,250.119247,0.9333119,2.671,-35.788082,549.270691,1.234428,0,0,2.414915,2.322,1.12852,0.19521
22/02/2016,05:30,53.229,-25.134867,4.826041,1.065166,0.734795,4.211964,255.131958,1.065166,4.826,-25.134867,1370.583496,1.650748,0,0,2.360984,2.334,1.12498,0.059815
22/02/2016,06:00,53.249,-20.358994,3.142879,1.283261,0.558359,3.957929,261.55246,1.283261,3.1429,-20.358994,742.449646,1.36131,0,0,2.401104,2.342,1.12479,-0.15848
22/02/2016,06:30,53.27,-34.365383,0.684566,1.111035,0.695604,4.359065,264.044861,0.9212415,2.576,-34.365383,850.435242,1.845569,0,0,2.328463,2.35,1.12058,0.19934
22/02/2016,07:00,53.291,-32.725491,7.415414,1.055401,0.744486,4.203561,267.759918,1.055401,7.4154,-32.725491,1094.845459,1.910963,0,0,2.207788,2.358,1.11468,0.05928
22/02/2016,07:30,53.312,-43.10619,-0.49577,0.856449,0.748654,3.997062,257.824615,0.886037,2.3639,-43.10619,845.209229,1.557441,2.714085,0,2.047256,2.366,1.10737,0.22133
22/02/2016,08:00,53.333,-34.992264,3.717311,0.60793,0.618376,3.330634,265.266083,0.60793,3.7173,-34.992264,586.736511,1.158809,7.47713,0,1.987066,2.373,1.10363,0.4957
22/02/2016,08:30,53.354,-24.682692,3.652838,-0.229846,0.607351,4.070146,262.711243,-0.229846,3.6528,-24.682692,788.101868,1.557417,30.76239,0,2.012781,2.381,1.10294,1.3328
22/02/2016,09:00,53.374,-28.981853,2.279202,-1.757894,0.651562,3.8319,255.317963,-1.757894,2.2792,-28.981853,828.682007,1.304141,79.13548,0,1.885717,2.387,1.09684,2.8547
22/02/2016,09:30,53.395,-21.965984,25.790926,-3.905017,0.726882,4.147984,258.193817,-3.905017,25.791,-21.965984,1518.014771,1.508028,180.5228,0,1.861989,2.39,1.0944,4.9994
22/02/2016,10:00,53.416,5.788035,39.086285,-4.982561,0.789544,4.320813,253.215027,-4.982561,39.086,5.788035,-7383.150879,1.629179,208.4727,0,2.616711,2.404,1.11937,6.1019
22/02/2016,10:30,53.437,12.461312,74.956291,-7.261664,0.8569,4.543629,255.042557,-7.261664,74.956,12.461312,-4383.883301,2.749529,207.6591,0,2.925167,2.404,1.12852,8.3902
22/02/2016,11:00,53.458,-31.128029,39.966606,-6.453959,0.911553,5.314906,257.801239,-6.453959,39.967,-31.128029,2112.604736,2.687877,151.9055,0.42865,3.017821,2.409,1.13009,7.5841
22/02/2016,11:30,53.479,-7.133811,50.161777,-6.752022,0.925992,5.62762,264.449127,-6.752022,50.162,-7.133811,9663.508789,3.086268,161.2903,0.81208,3.464895,2.419,1.14395,7.896
22/02/2016,12:00,53.499,11.555029,66.898323,-8.214005,0.949083,5.393439,264.287994,-8.214005,66.898,11.555029,-6423.527344,2.915044,147.9442,0.93579,3.606226,2.422,1.14715,9.3612
22/02/2016,12:30,53.52,15.546838,45.464119,-7.028402,1.158366,6.544623,272.371155,-7.028402,45.464,15.546838,-8679.813477,4.116715,143.9791,1.1031,3.518373,2.415,1.14244,8.1708
22/02/2016,13:00,53.541,19.963343,38.662251,-7.143187,0.962125,6.1297,269.986328,-7.143187,38.662,19.963343,-3873.270508,4.170739,137.6334,1.2771,3.850558,2.421,1.15218,8.2954
22/02/2016,13:30,53.562,12.005075,56.321266,-8.918126,1.006981,4.852054,263.476227,-8.918126,56.321,12.005075,-7384.536133,3.200358,134.3874,1.3691,4.158989,2.428,1.16104,10.079
22/02/2016,14:00,53.583,19.635239,43.196419,-7.419924,0.972653,5.213553,260.002594,-7.419924,43.196,19.635239,-4068.702637,3.109619,124.9213,1.5004,4.22887,2.455,1.16171,8.5816
22/02/2016,14:30,53.604,13.210582,51.936325,-6.37221,1.098312,6.226914,265.518402,-6.37221,51.936,13.210582,-8706.887695,3.301471,125.3502,1.7936,4.488706,2.476,1.16883,7.541
22/02/2016,15:00,53.624,5.365104,56.743916,-6.574097,0.859851,5.057786,259.958008,-6.574097,56.744,31.862307,-10287.20606,2.887001,162.4204,2.0985,4.890762,2.502,1.1807,7.7548
22/02/2016,15:30,53.645,1.199553,34.450787,-4.592269,0.959333,5.452034,250.977295,-4.592269,34.451,1.199553,-63895.57031,2.617687,115.4496,2.3853,4.818597,2.509,1.17652,5.7688
22/02/2016,16:00,53.666,8.101122,27.802895,-3.68555,0.809979,4.879724,245.117142,-3.68555,27.803,8.101122,-5694.649902,2.566069,82.40425,2.2939,4.855764,2.5,1.17602,4.8616
22/02/2016,16:30,53.687,-7.021704,22.163988,-2.439921,0.892946,4.490789,235.422897,-2.439921,22.164,-7.021704,8803.015625,2.012402,44.20764,1.9897,4.569905,2.507,1.16465,3.6046
22/02/2016,17:00,53.708,-18.37052,18.79389,-0.81333,0.846584,4.498603,234.725952,-0.81333,18.794,-18.37052,2867.352295,1.813735,22.19164,1.9985,4.470832,2.518,1.15958,1.9729
22/02/2016,17:30,53.729,-47.284962,30.269789,1.32974,0.948951,4.459428,229.611282,1.32974,30.27,-47.284962,1568.877686,2.23495,2.522724,2.1113,4.405675,2.535,1.15475,-0.17499
22/02/2016,18:00,53.749,-31.267584,23.501154,1.444107,0.954217,4.975941,230.131744,1.444107,23.501,-31.267584,2412.307373,2.437932,0,2.0397,4.382756,2.556,1.15134,-0.29277
22/02/2016,18:30,53.77,-41.612152,7.691818,0.443389,0.612726,3.619901,234.330261,0.9466275,3.8965,-41.612152,479.95108,1.855257,0,1.0431,3.543104,2.58,1.12045,0.17382
22/02/2016,19:00,53.791,-54.550987,10.896837,1.343846,0.734979,4.32141,210.255859,1.343846,10.897,-54.550987,631.901917,1.492083,0,0.5699,3.042072,2.595,1.10094,-0.2429
22/02/2016,19:30,53.812,-46.091999,10.672144,1.397858,0.852488,4.740874,212.903397,1.397858,10.672,-46.091999,1166.989502,1.725918,0,0.70615,3.28883,2.584,1.10675,-0.29111
22/02/2016,20:00,53.833,-10.162947,2.008448,0.991387,0.747588,4.30105,215.431198,0.991387,2.0084,-10.162947,3569.442139,1.481086,0,0.46864,2.980059,2.58,1.09379,0.1024
22/02/2016,20:30,53.854,-42.856628,4.387808,0.941469,0.78415,4.679506,222.863083,0.941469,4.3878,-42.856628,976.83075,2.597624,0,0.34468,2.88588,2.593,1.08809,0.14662
22/02/2016,21:00,53.874,-50.785233,1.155065,0.832247,0.741288,4.928621,241.056168,0.832247,1.1551,-50.785233,696.423096,2.237232,0,0,2.34562,2.619,1.06735,0.23511
22/02/2016,21:30,53.895,-52.421043,6.485336,1.050973,0.754945,4.183433,239.969498,1.050973,6.4853,-52.421043,712.664307,2.193229,0,0,2.261645,2.632,1.06204,0.011069
22/02/2016,22:00,53.916,-56.840092,4.429613,1.157207,0.896315,4.597592,249.117279,1.157207,4.4296,-56.840092,1099.942017,2.621454,0,0,2.203129,2.632,1.0576,-0.099606
22/02/2016,22:30,53.937,-49.792206,9.152785,1.132193,0.802708,5.063997,250.770569,1.132193,9.1528,-49.792206,901.868958,2.069614,0,0,2.048539,2.64,1.04993,-0.082258
22/02/2016,23:00,53.958,-52.296558,7.761906,1.148951,0.864549,5.186757,257.012115,1.148951,7.7619,-52.296558,1072.816162,2.878217,0,0,2.050031,2.633,1.04753,-0.10142
22/02/2016,23:30,53.979,-54.239532,7.885489,0.971304,0.881985,5.329609,256.876587,0.971304,7.8855,-54.239532,1098.234619,2.413393,0,0,1.855342,2.637,1.03855,0.067244
23/02/2016,00:00,54,-69.889137,4.945832,1.156854,0.781348,5.052077,261.515472,1.156854,4.9458,-17.371747,592.595093,2.3574,0,0,2.046535,2.642,1.04251,-0.11434
23/02/2016,00:30,54.02,-42.272644,-8.679425,1.086849,0.838695,4.801498,257.97525,0.9213586,2.3331,-42.272644,1211.673218,2.277517,0,0,2.055487,2.64,1.04036,0.119
23/02/2016,01:00,54.041,-68.878593,13.025754,1.329961,0.804347,4.666779,260.234985,1.329961,13.026,-18.469465,655.939026,2.293221,0,0,2.209431,2.642,1.04302,-0.28694
23/02/2016,01:30,54.062,-53.235916,6.653614,1.001576,0.757686,4.9191,262.806702,1.001576,6.6536,-53.235916,709.393433,1.892009,0,0.05196,2.463174,2.646,1.04896,0.04738
23/02/2016,02:00,54.083,-39.857037,4.777328,1.122427,0.802834,4.385804,264.391937,1.122427,4.7773,-39.857037,1127.215088,1.839261,0,0.24052,2.610396,2.645,1.05132,-0.071104
23/02/2016,02:30,54.104,-36.245331,8.128545,0.955562,0.763846,4.417125,262.303955,0.955562,8.1285,-36.245331,1067.579102,1.676541,0,0.32373,2.797654,2.648,1.05497,0.099413
23/02/2016,03:00,54.124,-36.350021,6.333259,0.942297,0.848491,4.396739,263.024628,0.942297,6.3333,-36.350021,1459.06604,1.967172,0,0.41123,3.033754,2.646,1.06018,0.11788
23/02/2016,03:30,54.145,-44.499657,9.799221,1.38392,0.953861,5.068332,262.750488,1.38392,9.7992,-44.499657,1693.318604,2.916081,0,0.48726,3.210987,2.652,1.06342,-0.3205
23/02/2016,04:00,54.166,-31.274303,13.821354,1.175191,0.950568,5.670326,266.145599,1.175191,13.821,-31.274303,2384.480225,3.117952,0,0.69014,3.367244,2.659,1.06594,-0.10925
23/02/2016,04:30,54.187,-23.006083,12.357775,0.820105,0.911652,5.404606,261.87204,0.820105,12.358,-23.006083,2859.397949,3.023441,0,0.73116,3.365507,2.659,1.06333,0.24322
23/02/2016,05:00,54.208,-10.076527,7.273036,1.051481,0.933247,5.240203,262.824707,1.051481,7.273,-10.076527,7003.405762,2.872115,0,0.68341,3.324563,2.666,1.05945,0.0079691
23/02/2016,05:30,54.229,-5.833483,7.408102,0.963865,0.900725,5.131557,254.419037,0.963865,7.4081,-5.833483,10876.14746,2.515614,0,0.71359,3.304398,2.66,1.05625,0.092384
23/02/2016,06:00,54.249,-10.091546,6.829246,1.084782,0.807231,4.943482,255.933655,1.084782,6.8292,-10.091546,4525.467773,2.654178,0,0.65624,3.219596,2.655,1.05098,-0.033807
23/02/2016,06:30,54.27,-6.75383,10.700704,-0.486016,0.870467,4.567832,249.458298,0.9004184,10.701,-6.75383,8478.760742,2.145375,0,0.63688,3.169899,2.658,1.04684,0.14642
23/02/2016,07:00,54.291,-3.37202,4.357284,0.608069,0.789846,4.153442,252.445419,0.608069,4.3573,-3.37202,12687.07129,1.742767,0,0.66263,3.177658,2.654,1.04455,0.43648
23/02/2016,07:30,54.312,-3.058404,4.932607,0.963106,0.808388,4.432776,236.557755,0.963106,4.9326,-3.058404,14996.53125,1.707883,0.359339,0.5486,3.033661,2.659,1.03741,0.074301
23/02/2016,08:00,54.333,-1.646985,6.16407,0.410362,0.791561,4.373243,241.979691,0.410362,6.1641,-24.52739,26145.3125,1.598534,6.321852,0.49652,3.037887,2.662,1.03501,0.62465
23/02/2016,08:30,54.354,-5.579493,5.755562,-0.243108,0.613568,3.687901,244.403214,-0.243108,5.7556,-5.579493,3594.413818,1.093788,12.73644,0.46093,3.085095,2.668,1.03398,1.2771
23/02/2016,09:00,54.374,-2.597133,5.844043,-0.581695,0.672762,3.779788,240.589508,-0.581695,5.844,-2.597133,10179.34766,1.517219,17.41085,0.61953,3.273894,2.668,1.03743,1.6191
23/02/2016,09:30,54.395,1.219275,5.699246,-1.725187,0.650172,4.125185,248.840759,-1.725187,5.6992,-21.04814,-19570.77344,1.47421,25.77094,0.80443,3.485952,2.668,1.04156,2.7667
23/02/2016,10:00,54.416,-6.444945,6.019055,-1.235785,0.704241,4.512347,257.552551,-1.235785,6.0191,-6.444945,4705.141602,1.927798,37.67728,0.84474,3.61386,2.67,1.04301,2.2788
23/02/2016,10:30,54.437,28.991199,9.662021,-3.976554,0.821041,4.96062,262.000092,-3.976554,9.662,28.991199,-1657.513184,2.213648,90.48826,1.0472,3.969244,2.681,1.05154,5.0281
23/02/2016,11:00,54.458,74.984596,18.961479,-5.901364,1.025388,5.640545,264.51593,-5.901364,18.961,74.984596,-1248.298706,3.650939,109.4638,1.2594,4.241244,2.7,1.05739,6.9587
23/02/2016,11:30,54.479,64.367111,4.377833,-5.643799,0.889253,5.411608,271.314514,-4.7326048,24.3,64.367111,-948.510437,2.890913,105.3215,1.1315,4.105759,2.72,1.05057,5.7832
23/02/2016,12:00,54.499,82.560532,13.295274,-6.901874,0.859903,5.146522,267.038177,-6.901874,13.295,82.560532,-668.660278,2.883758,172.0414,1.2367,4.307127,2.738,1.05417,7.956
23/02/2016,12:30,54.52,163.528214,17.966709,-8.898552,1.091943,5.540529,262.102753,-8.898552,17.967,163.528214,-691.229187,3.273398,180.9455,1.3832,4.182786,2.741,1.04771,9.9463
