	Lon	Lat	Datetime	Date	Year	Month	Day	Hour	Minute	Second	salinity	sstskin_c	sstskin_k	windu10	windu10_moment2	pco2sw_corr_split	pressure_met	pco2_air_noaa_2018	pco2_sst
347	-5.027979	50.216161	28/09/2018 10:00	28/09/2018	2018	9	28	10	0	0	32.03993333	14.605	287.755	5.658436214	32.01790039	525.3589007	1030.1	403.6903	14.557
348	-5.027979	50.216161	28/09/2018 11:00	28/09/2018	2018	9	28	11	0	0	31.89498333	14.673	287.823	4.62962963	21.43347051	543.2452623	1030.3	403.6903	14.661
349	-5.027979	50.216161	28/09/2018 12:00	28/09/2018	2018	9	28	12	0	0	31.6752	14.8121667	287.9621667	5.144032922	26.4610747	559.0820425	1030.1	403.6903	14.77233333
350	-5.027979	50.216161	28/09/2018 13:00	28/09/2018	2018	9	28	13	0	0	31.43048333	14.792	287.942	5.144032922	26.4610747	578.7510183	1030.1	403.6903	14.74083333
351	-5.027979	50.216161	28/09/2018 14:00	28/09/2018	2018	9	28	14	0	0	31.23925	14.812	287.962	4.115226337	16.93508781	605.2138172	1030.1	403.6903	14.81616667
352	-5.027979	50.216161	28/09/2018 15:00	28/09/2018	2018	9	28	15	0	0	31.10566667	14.944	288.094	4.115226337	16.93508781	613.6304653	1030.3	403.6903	14.92
353	-5.027979	50.216161	28/09/2018 16:00	28/09/2018	2018	9	28	16	0	0	31.11685	14.948	288.098	3.600823045	12.9659266	600.4375225	1030.3	403.6903	14.86
354	-5.027979	50.216161	28/09/2018 17:00	28/09/2018	2018	9	28	17	0	0	31.61033333	14.844	287.994	4.115226337	16.93508781	568.7103821	1030.6	403.6903	14.76066667
355	-5.027979	50.216161	28/09/2018 18:00	28/09/2018	2018	9	28	18	0	0	32.09968333	14.8	287.95	4.115226337	16.93508781	515.9570303	1030.7	403.6903	14.721
356	-5.027979	50.216161	28/09/2018 19:00	28/09/2018	2018	9	28	19	0	0	32.19316667	14.7525	287.9025	2.057613169	4.233771952	499.0723758	1031.2	403.6903	14.73266667
357	-5.027979	50.216161	28/09/2018 20:00	28/09/2018	2018	9	28	20	0	0	32.28791667	14.812	287.962	2.572016461	6.615268675	497.1252613	1031.4	403.6903	14.74083333
358	-5.027979	50.216161	28/09/2018 21:00	28/09/2018	2018	9	28	21	0	0	32.20485	14.7761667	287.9261667	2.572016461	6.615268675	491.4331826	1031.8	403.6903	14.689
359	-5.027979	50.216161	28/09/2018 22:00	28/09/2018	2018	9	28	22	0	0	32.01918333	14.705	287.855	2.572016461	6.615268675	506.6128999	1031.7	403.6903	14.621
360	-5.027979	50.216161	28/09/2018 23:00	28/09/2018	2018	9	28	23	0	0	31.89596667	14.665	287.815	2.057613169	4.233771952	534.5450329	1031.4	403.6903	14.585
361	-5.027979	50.216161	29/09/2018 00:00	29/09/2018	2018	9	29	0	0	0	31.76425	14.597	287.747	3.086419753	9.525986892	556.9229116	1031.2	403.6903	14.501
362	-5.027979	50.216161	29/09/2018 01:00	29/09/2018	2018	9	29	1	0	0	31.53836667	14.509	287.659	3.086419753	9.525986892	580.251502	1031.1	403.6903	14.405
363	-5.027979	50.216161	29/09/2018 02:00	29/09/2018	2018	9	29	2	0	0	31.35563333	14.417	287.567	3.086419753	9.525986892	620.2450149	1030.9	403.6903	14.31366667
364	-5.027979	50.216161	29/09/2018 03:00	29/09/2018	2018	9	29	3	0	0	31.23738333	14.3255	287.4755	3.086419753	9.525986892	642.6126979	1030.5	403.6903	14.238
365	-5.027979	50.216161	29/09/2018 04:00	29/09/2018	2018	9	29	4	0	0	31.25758333	14.246	287.396	3.600823045	12.9659266	646.2053382	1030.3	403.6903	14.182
366	-5.027979	50.216161	29/09/2018 05:00	29/09/2018	2018	9	29	5	0	0	31.50658333	14.2736667	287.4236667	3.600823045	12.9659266	607.1585013	1030.1	403.6903	14.32566667
367	-5.027979	50.216161	29/09/2018 06:00	29/09/2018	2018	9	29	6	0	0	32.06488333	14.497	287.647	3.600823045	12.9659266	533.9520555	1030	403.6903	14.413
368	-5.027979	50.216161	29/09/2018 07:00	29/09/2018	2018	9	29	7	0	0	32.14301667	14.401	287.551	4.115226337	16.93508781	519.3443421	1029.8	403.6903	14.445
369	-5.027979	50.216161	29/09/2018 08:00	29/09/2018	2018	9	29	8	0	0	32.28543333	14.537	287.687	3.600823045	12.9659266	510.0596597	1029.6	403.6903	14.505
370	-5.027979	50.216161	29/09/2018 09:00	29/09/2018	2018	9	29	9	0	0	32.26363333	14.529	287.679	4.115226337	16.93508781	507.4749614	1029.2	403.6903	14.473
371	-5.027979	50.216161	29/09/2018 10:00	29/09/2018	2018	9	29	10	0	0	32.10551667	14.541	287.691	4.62962963	21.43347051	511.0249947	1028.8	403.6903	14.461
372	-5.027979	50.216161	29/09/2018 11:00	29/09/2018	2018	9	29	11	0	0	31.91685	14.529	287.679	4.115226337	16.93508781	532.7866809	1028.6	403.6903	14.513
373	-5.027979	50.216161	29/09/2018 12:00	29/09/2018	2018	9	29	12	0	0	31.78841667	14.649	287.799	4.115226337	16.93508781	546.9977132	1028.2	403.6903	14.669
374	-5.027979	50.216161	29/09/2018 13:00	29/09/2018	2018	9	29	13	0	0	31.60015	14.8201667	287.9701667	3.600823045	12.9659266	554.689885	1027.4	403.6903	14.91183333
375	-5.027979	50.216161	29/09/2018 14:00	29/09/2018	2018	9	29	14	0	0	31.34811667	15.2465	288.3965	4.115226337	16.93508781	568.6593958	1026.5	403.6903	15.131
376	-5.027979	50.216161	29/09/2018 15:00	29/09/2018	2018	9	29	15	0	0	31.18106667	15.4813333	288.6313333	3.600823045	12.9659266	586.7439786	1025.8	403.6903	15.15483333
377	-5.027979	50.216161	29/09/2018 16:00	29/09/2018	2018	9	29	16	0	0	31.07645	15.0751667	288.2251667	3.600823045	12.9659266	592.1505308	1025.4	403.6903	14.936
378	-5.027979	50.216161	29/09/2018 17:00	29/09/2018	2018	9	29	17	0	0	31.27561667	14.92	288.07	2.572016461	6.615268675	581.1819447	1025.3	403.6903	14.81616667
379	-5.027979	50.216161	29/09/2018 18:00	29/09/2018	2018	9	29	18	0	0	31.86238333	14.804	287.954	2.572016461	6.615268675	534.6925247	1025.2	403.6903	14.74866667
380	-5.027979	50.216161	29/09/2018 19:00	29/09/2018	2018	9	29	19	0	0	32.09015	14.8321667	287.9821667	2.057613169	4.233771952	499.8130324	1025	403.6903	14.80033333
381	-5.027979	50.216161	29/09/2018 20:00	29/09/2018	2018	9	29	20	0	0	32.18038333	14.8401667	287.9901667	1.543209877	2.381496723		1025.4	403.6903	14.832
382	-5.027979	50.216161	29/09/2018 21:00	29/09/2018	2018	9	29	21	0	0	32.19296667	14.888	288.038	1.028806584	1.058442988		1025	403.6903	14.8
383	-5.027979	50.216161	29/09/2018 22:00	29/09/2018	2018	9	29	22	0	0	32.08546667	14.82	287.97	1.028806584	1.058442988		1024.6	403.6903	14.709
384	-5.027979	50.216161	29/09/2018 23:00	29/09/2018	2018	9	29	23	0	0	31.89453333	14.7128333	287.8628333	0.514403292	0.264610747		1024.6	403.6903	14.625
385	-5.027979	50.216161	30/09/2018 00:00	30/09/2018	2018	9	30	0	0	0	31.81751667	14.673	287.823	1.543209877	2.381496723		1024.3	403.6903	14.585
386	-5.027979	50.216161	30/09/2018 01:00	30/09/2018	2018	9	30	1	0	0	31.68018333	14.605	287.755	1.543209877	2.381496723		1023.9	403.6903	14.501
387	-5.027979	50.216161	30/09/2018 02:00	30/09/2018	2018	9	30	2	0	0	31.49463333	14.501	287.651	1.543209877	2.381496723		1023.9	403.6903	14.405
388	-5.027979	50.216161	30/09/2018 03:00	30/09/2018	2018	9	30	3	0	0	31.33198333	14.433	287.583	1.543209877	2.381496723		1023	403.6903	14.34916667
389	-5.027979	50.216161	30/09/2018 04:00	30/09/2018	2018	9	30	4	0	0	31.2439	14.369	287.519	1.543209877	2.381496723		1022.9	403.6903	14.286
390	-5.027979	50.216161	30/09/2018 05:00	30/09/2018	2018	9	30	5	0	0	31.31433333	14.3533333	287.5033333	2.057613169	4.233771952		1022.8	403.6903	14.33733333
391	-5.027979	50.216161	30/09/2018 06:00	30/09/2018	2018	9	30	6	0	0	31.66011667	14.4691667	287.6191667	4.115226337	16.93508781		1022.7	403.6903	14.541
392	-5.027979	50.216161	30/09/2018 07:00	30/09/2018	2018	9	30	7	0	0	32.07245	14.629	287.779	4.62962963	21.43347051		1022.9	403.6903	14.605
393	-5.027979	50.216161	30/09/2018 08:00	30/09/2018	2018	9	30	8	0	0	32.08083333	14.6568333	287.8068333	4.62962963	21.43347051		1023.2	403.6903	14.705
394	-5.027979	50.216161	30/09/2018 09:00	30/09/2018	2018	9	30	9	0	0	32.18061667	14.7681667	287.9181667	4.115226337	16.93508781		1023.2	403.6903	14.705
395	-5.027979	50.216161	30/09/2018 10:00	30/09/2018	2018	9	30	10	0	0	32.13913333	14.721	287.871	3.600823045	12.9659266		1023.4	403.6903	14.649
396	-5.027979	50.216161	30/09/2018 11:00	30/09/2018	2018	9	30	11	0	0	31.97318333	14.697	287.847	4.62962963	21.43347051		1023.4	403.6903	14.641
397	-5.027979	50.216161	30/09/2018 12:00	30/09/2018	2018	9	30	12	0	0	31.85186667	14.709	287.859	5.144032922	26.4610747		1023.4	403.6903	14.681
398	-5.027979	50.216161	30/09/2018 13:00	30/09/2018	2018	9	30	13	0	0	31.68775	14.788	287.938	5.144032922	26.4610747		1023.3	403.6903	14.7565
399	-5.027979	50.216161	30/09/2018 14:00	30/09/2018	2018	9	30	14	0	0	31.56868333	14.7723333	287.9223333	5.658436214	32.01790039		1023.6	403.6903	14.721
400	-5.027979	50.216161	30/09/2018 15:00	30/09/2018	2018	9	30	15	0	0	31.45718333	14.7765	287.9265	6.172839506	38.10394757		1023.5	403.6903	14.701
401	-5.027979	50.216161	30/09/2018 16:00	30/09/2018	2018	9	30	16	0	0	31.23296667	14.709	287.859	5.658436214	32.01790039		1023.8	403.6903	14.649
402	-5.027979	50.216161	30/09/2018 17:00	30/09/2018	2018	9	30	17	0	0	31.08305	14.657	287.807	6.172839506	38.10394757		1024.2	403.6903	14.585
403	-5.027979	50.216161	30/09/2018 18:00	30/09/2018	2018	9	30	18	0	0	31.29513333	14.593	287.743	6.172839506	38.10394757		1024.5	403.6903	14.557
404	-5.027979	50.216161	30/09/2018 19:00	30/09/2018	2018	9	30	19	0	0	31.9401	14.613	287.763	6.172839506	38.10394757		1025.1	403.6903	14.617
405	-5.027979	50.216161	30/09/2018 20:00	30/09/2018	2018	9	30	20	0	0	32.1112	14.697	287.847	6.687242798	44.71921624		1025.7	403.6903	14.653
406	-5.027979	50.216161	30/09/2018 21:00	30/09/2018	2018	9	30	21	0	0	32.23326667	14.741	287.891	6.687242798	44.71921624		1026.2	403.6903	14.633
407	-5.027979	50.216161	30/09/2018 22:00	30/09/2018	2018	9	30	22	0	0	32.15096667	14.657	287.807	6.687242798	44.71921624		1026.5	403.6903	14.557
408	-5.027979	50.216161	30/09/2018 23:00	30/09/2018	2018	9	30	23	0	0	32.00371667	14.573	287.723	6.687242798	44.71921624		1027	403.6903	14.481
409	-5.027979	50.216161	01/10/2018 00:00	01/10/2018	2018	10	1	0	0	0	31.94153333	14.509	287.659	7.716049383	59.53741808		1027.4	405.0718	14.437
410	-5.027979	50.216161	01/10/2018 01:00	01/10/2018	2018	10	1	1	0	0	31.83041667	14.481	287.631	6.687242798	44.71921624		1027.9	405.0718	14.409
411	-5.027979	50.216161	01/10/2018 02:00	01/10/2018	2018	10	1	2	0	0	31.74648333	14.453	287.603	5.658436214	32.01790039		1028.3	405.0718	14.36116667
412	-5.027979	50.216161	01/10/2018 03:00	01/10/2018	2018	10	1	3	0	0	31.60478333	14.3413333	287.4913333	5.658436214	32.01790039		1028.3	405.0718	14.194
413	-5.027979	50.216161	01/10/2018 04:00	01/10/2018	2018	10	1	4	0	0	31.46631667	14.122	287.272	5.144032922	26.4610747		1028.4	405.0718	14.006
414	-5.027979	50.216161	01/10/2018 05:00	01/10/2018	2018	10	1	5	0	0	31.20681667	13.978	287.128	4.62962963	21.43347051		1028.8	405.0718	13.934
415	-5.027979	50.216161	01/10/2018 06:00	01/10/2018	2018	10	1	6	0	0	31.35328333	14.058	287.208	4.115226337	16.93508781		1029.8	405.0718	14.074
416	-5.027979	50.216161	01/10/2018 07:00	01/10/2018	2018	10	1	7	0	0	31.6388	14.138	287.288	4.115226337	16.93508781		1029.8	405.0718	14.25366667
417	-5.027979	50.216161	01/10/2018 08:00	01/10/2018	2018	10	1	8	0	0	32.0285	14.3851667	287.5351667	4.115226337	16.93508781		1030.3	405.0718	14.513
418	-5.027979	50.216161	01/10/2018 09:00	01/10/2018	2018	10	1	9	0	0	32.20186667	14.549	287.699	4.62962963	21.43347051		1031.3	405.0718	14.549
419	-5.027979	50.216161	01/10/2018 10:00	01/10/2018	2018	10	1	10	0	0	32.15725	14.585	287.735	4.62962963	21.43347051		1031.5	405.0718	14.521
420	-5.027979	50.216161	01/10/2018 11:00	01/10/2018	2018	10	1	11	0	0	31.9687	14.577	287.727	4.62962963	21.43347051		1031.7	405.0718	14.537
421	-5.027979	50.216161	01/10/2018 12:00	01/10/2018	2018	10	1	12	0	0	31.80465	14.577	287.727	4.62962963	21.43347051		1031.7	405.0718	14.537
422	-5.027979	50.216161	01/10/2018 13:00	01/10/2018	2018	10	1	13	0	0	31.7812	14.661	287.811	5.144032922	26.4610747		1031.5	405.0718	14.68466667
423	-5.027979	50.216161	01/10/2018 14:00	01/10/2018	2018	10	1	14	0	0	31.69505	14.7246667	287.8746667	5.144032922	26.4610747		1031.1	405.0718	14.649
424	-5.027979	50.216161	01/10/2018 15:00	01/10/2018	2018	10	1	15	0	0	31.58805	14.912	288.062	5.144032922	26.4610747		1030.8	405.0718	14.972
425	-5.027979	50.216161	01/10/2018 16:00	01/10/2018	2018	10	1	16	0	0		-273.15		4.115226337	16.93508781		1030.4	405.0718	
426	-5.027979	50.216161	01/10/2018 17:00	01/10/2018	2018	10	1	17	0	0		-273.15		4.62962963	21.43347051		1030.3	405.0718	
427	-5.027979	50.216161	01/10/2018 18:00	01/10/2018	2018	10	1	18	0	0	31.3206	14.553	287.703	4.115226337	16.93508781		1030.3	405.0718	14.445
428	-5.027979	50.216161	01/10/2018 19:00	01/10/2018	2018	10	1	19	0	0	31.31215	14.489	287.639	4.115226337	16.93508781		1030.2	405.0718	14.501
429	-5.027979	50.216161	01/10/2018 20:00	01/10/2018	2018	10	1	20	0	0	31.82506667	14.493	287.643	3.600823045	12.9659266		1030.4	405.0718	14.47716667
430	-5.027979	50.216161	01/10/2018 21:00	01/10/2018	2018	10	1	21	0	0	32.14381667	14.5611667	287.7111667	4.115226337	16.93508781		1029.9	405.0718	14.569
431	-5.027979	50.216161	01/10/2018 22:00	01/10/2018	2018	10	1	22	0	0	32.20803333	14.593	287.743	4.62962963	21.43347051		1029.4	405.0718	14.513
432	-5.027979	50.216161	01/10/2018 23:00	01/10/2018	2018	10	1	23	0	0	32.0532	14.557	287.707	5.144032922	26.4610747		1029	405.0718	14.485
433	-5.027979	50.216161	02/10/2018 00:00	02/10/2018	2018	10	2	0	0	0	31.93315	14.481	287.631	5.144032922	26.4610747		1028.5	405.0718	14.397
434	-5.027979	50.216161	02/10/2018 01:00	02/10/2018	2018	10	2	1	0	0	31.83326667	14.413	287.563	5.658436214	32.01790039		1028	405.0718	14.34116667
435	-5.027979	50.216161	02/10/2018 02:00	02/10/2018	2018	10	2	2	0	0	31.83468333	14.409	287.559	5.144032922	26.4610747		1027.3	405.0718	14.33716667
436	-5.027979	50.216161	02/10/2018 03:00	02/10/2018	2018	10	2	3	0	0	31.7856	14.377	287.527	5.658436214	32.01790039		1026.8	405.0718	14.29383333
437	-5.027979	50.216161	02/10/2018 04:00	02/10/2018	2018	10	2	4	0	0	31.74306667	14.3216667	287.4716667	6.172839506	38.10394757		1026.1	405.0718	14.234
438	-5.027979	50.216161	02/10/2018 05:00	02/10/2018	2018	10	2	5	0	0	31.64998333	14.258	287.408	6.687242798	44.71921624		1025.9	405.0718	14.178
439	-5.027979	50.216161	02/10/2018 06:00	02/10/2018	2018	10	2	6	0	0	31.61655	14.202	287.352	6.687242798	44.71921624		1025.8	405.0718	14.20183333
440	-5.027979	50.216161	02/10/2018 07:00	02/10/2018	2018	10	2	7	0	0	31.79648333	14.3531667	287.5031667	6.172839506	38.10394757		1025.9	405.0718	14.30583333
441	-5.027979	50.216161	02/10/2018 08:00	02/10/2018	2018	10	2	8	0	0	31.8038	14.401	287.551	5.658436214	32.01790039		1026.1	405.0718	14.39716667
442	-5.027979	50.216161	02/10/2018 09:00	02/10/2018	2018	10	2	9	0	0	32.01436667	14.553	287.703	5.144032922	26.4610747		1026.6	405.0718	14.553
443	-5.027979	50.216161	02/10/2018 10:00	02/10/2018	2018	10	2	10	0	0	32.18356667	14.669	287.819	5.144032922	26.4610747		1026.8	405.0718	14.621
444	-5.027979	50.216161	02/10/2018 11:00	02/10/2018	2018	10	2	11	0	0	32.04118333	14.669	287.819	6.687242798	44.71921624		1027.1	405.0718	14.625
445	-5.027979	50.216161	02/10/2018 12:00	02/10/2018	2018	10	2	12	0	0	32.07436667	14.713	287.863	6.172839506	38.10394757		1027.3	405.0718	14.641
446	-5.027979	50.216161	02/10/2018 13:00	02/10/2018	2018	10	2	13	0	0	31.87546667	14.681	287.831	5.658436214	32.01790039		1027	405.0718	14.633
447	-5.027979	50.216161	02/10/2018 14:00	02/10/2018	2018	10	2	14	0	0	31.80616667	14.705	287.855	5.658436214	32.01790039		1027.1	405.0718	14.657
448	-5.027979	50.216161	02/10/2018 15:00	02/10/2018	2018	10	2	15	0	0	31.7077	14.709	287.859	5.658436214	32.01790039		1027.4	405.0718	14.645
449	-5.027979	50.216161	02/10/2018 16:00	02/10/2018	2018	10	2	16	0	0	31.61315	14.701	287.851	5.144032922	26.4610747		1027.4	405.0718	14.633
450	-5.027979	50.216161	02/10/2018 17:00	02/10/2018	2018	10	2	17	0	0	31.58391667	14.701	287.851	5.144032922	26.4610747		1027.5	405.0718	14.629
451	-5.027979	50.216161	02/10/2018 18:00	02/10/2018	2018	10	2	18	0	0	31.50071667	14.677	287.827	5.144032922	26.4610747		1027.8	405.0718	14.601
452	-5.027979	50.216161	02/10/2018 19:00	02/10/2018	2018	10	2	19	0	0	31.50341667	14.669	287.819	4.115226337	16.93508781		1028.1	405.0718	14.601
453	-5.027979	50.216161	02/10/2018 20:00	02/10/2018	2018	10	2	20	0	0	31.58385	14.645	287.795	3.086419753	9.525986892		1028.5	405.0718	14.593
454	-5.027979	50.216161	02/10/2018 21:00	02/10/2018	2018	10	2	21	0	0	31.78153333	14.645	287.795	4.115226337	16.93508781		1028.8	405.0718	14.613
455	-5.027979	50.216161	02/10/2018 22:00	02/10/2018	2018	10	2	22	0	0	32.01043333	14.677	287.827	4.115226337	16.93508781		1028.9	405.0718	14.597
456	-5.027979	50.216161	02/10/2018 23:00	02/10/2018	2018	10	2	23	0	0	31.80388333	14.629	287.779	4.115226337	16.93508781		1029.2	405.0718	14.557
457	-5.027979	50.216161	03/10/2018 00:00	03/10/2018	2018	10	3	0	0	0	31.85053333	14.641	287.791	3.600823045	12.9659266		1029.1	405.0718	14.597
458	-5.027979	50.216161	03/10/2018 01:00	03/10/2018	2018	10	3	1	0	0	31.88463333	14.641	287.791	3.600823045	12.9659266		1029	405.0718	14.565
459	-5.027979	50.216161	03/10/2018 02:00	03/10/2018	2018	10	3	2	0	0	31.77161667	14.597	287.747	2.572016461	6.615268675		1029	405.0718	14.537
460	-5.027979	50.216161	03/10/2018 03:00	03/10/2018	2018	10	3	3	0	0	31.7545	14.589	287.739	3.600823045	12.9659266		1028.8	405.0718	14.509
461	-5.027979	50.216161	03/10/2018 04:00	03/10/2018	2018	10	3	4	0	0	31.68031667	14.557	287.707	3.086419753	9.525986892		1028.9	405.0718	14.481
462	-5.027979	50.216161	03/10/2018 05:00	03/10/2018	2018	10	3	5	0	0	31.65928333	14.537	287.687	2.572016461	6.615268675		1028.9	405.0718	14.465
463	-5.027979	50.216161	03/10/2018 06:00	03/10/2018	2018	10	3	6	0	0	31.55693333	14.473	287.623	2.057613169	4.233771952		1029.2	405.0718	14.389
464	-5.027979	50.216161	03/10/2018 07:00	03/10/2018	2018	10	3	7	0	0	31.27243333	14.401	287.551	2.572016461	6.615268675		1029.5	405.0718	14.34916667
465	-5.027979	50.216161	03/10/2018 08:00	03/10/2018	2018	10	3	8	0	0	31.41243333	14.445	287.595	2.572016461	6.615268675		1029.9	405.0718	14.393
466	-5.027979	50.216161	03/10/2018 09:00	03/10/2018	2018	10	3	9	0	0	31.54781667	14.513	287.663	2.057613169	4.233771952		1030.3	405.0718	14.481
467	-5.027979	50.216161	03/10/2018 10:00	03/10/2018	2018	10	3	10	0	0	31.64855	14.625	287.775	1.543209877	2.381496723		1030.6	405.0718	14.593
468	-5.027979	50.216161	03/10/2018 11:00	03/10/2018	2018	10	3	11	0	0	31.82886667	14.7883333	287.9383333	1.543209877	2.381496723		1030.7	405.0718	14.717
469	-5.027979	50.216161	03/10/2018 12:00	03/10/2018	2018	10	3	12	0	0	31.64435	14.848	287.998	1.543209877	2.381496723		1030.7	405.0718	14.77266667
470	-5.027979	50.216161	03/10/2018 13:00	03/10/2018	2018	10	3	13	0	0	31.68533333	15.0591667	288.2091667	1.543209877	2.381496723		1030.4	405.0718	14.95966667
471	-5.027979	50.216161	03/10/2018 14:00	03/10/2018	2018	10	3	14	0	0	31.62041667	15.6841667	288.8341667	1.543209877	2.381496723		1029.8	405.0718	15.04333333
472	-5.027979	50.216161	03/10/2018 15:00	03/10/2018	2018	10	3	15	0	0	31.72055	15.2901667	288.4401667	2.057613169	4.233771952		1029.3	405.0718	14.968
473	-5.027979	50.216161	03/10/2018 16:00	03/10/2018	2018	10	3	16	0	0	31.61325	15.179	288.329	2.057613169	4.233771952		1029.1	405.0718	15.119
474	-5.027979	50.216161	03/10/2018 17:00	03/10/2018	2018	10	3	17	0	0	31.38718333	15.3501667	288.5001667	2.057613169	4.233771952		1029.2	405.0718	15.306
475	-5.027979	50.216161	03/10/2018 18:00	03/10/2018	2018	10	3	18	0	0	31.18356667	15.4416667	288.5916667	2.057613169	4.233771952		1029.2	405.0718	15.40966667
476	-5.027979	50.216161	03/10/2018 19:00	03/10/2018	2018	10	3	19	0	0	30.52528333	15.6086667	288.7586667	1.543209877	2.381496723		1029.4	405.0718	15.545
477	-5.027979	50.216161	03/10/2018 20:00	03/10/2018	2018	10	3	20	0	0	30.81441667	15.5408333	288.6908333	1.028806584	1.058442988		1029.2	405.0718	15.42566667
478	-5.027979	50.216161	03/10/2018 21:00	03/10/2018	2018	10	3	21	0	0	31.13355	15.4655	288.6155	2.057613169	4.233771952		1029.3	405.0718	15.334
479	-5.027979	50.216161	03/10/2018 22:00	03/10/2018	2018	10	3	22	0	0	31.10396667	15.406	288.556	1.543209877	2.381496723		1028.8	405.0718	15.282
480	-5.027979	50.216161	03/10/2018 23:00	03/10/2018	2018	10	3	23	0	0	31.22466667	15.378	288.528	1.543209877	2.381496723		1028.6	405.0718	15.27016667
481	-5.027979	50.216161	04/10/2018 00:00	04/10/2018	2018	10	4	0	0	0	31.43201667	15.2625	288.4125	2.057613169	4.233771952		1028.2	405.0718	15.099
482	-5.027979	50.216161	04/10/2018 01:00	04/10/2018	2018	10	4	1	0	0	31.4513	15.119	288.269	2.057613169	4.233771952		1027.8	405.0718	15.13916667
483	-5.027979	50.216161	04/10/2018 02:00	04/10/2018	2018	10	4	2	0	0	31.34751667	15.143	288.293	2.572016461	6.615268675		1027.1	405.0718	15.05916667
484	-5.027979	50.216161	04/10/2018 03:00	04/10/2018	2018	10	4	3	0	0	31.27946667	15.0275	288.1775	2.572016461	6.615268675		1026.3	405.0718	15.0235
485	-5.027979	50.216161	04/10/2018 04:00	04/10/2018	2018	10	4	4	0	0	31.19693333	15.087	288.237	2.572016461	6.615268675		1025.7	405.0718	15.02716667
486	-5.027979	50.216161	04/10/2018 05:00	04/10/2018	2018	10	4	5	0	0	31.15808333	15.095	288.245	3.086419753	9.525986892		1025.6	405.0718	15.03116667
487	-5.027979	50.216161	04/10/2018 06:00	04/10/2018	2018	10	4	6	0	0	31.02795	15.0235	288.1735	3.600823045	12.9659266		1025.2	405.0718	14.928
488	-5.027979	50.216161	04/10/2018 07:00	04/10/2018	2018	10	4	7	0	0	31.09755	14.98	288.13	3.600823045	12.9659266		1025.3	405.0718	14.928
489	-5.027979	50.216161	04/10/2018 08:00	04/10/2018	2018	10	4	8	0	0	31.0777	14.968	288.118	1.543209877	2.381496723		1025.3	405.0718	14.92
490	-5.027979	50.216161	04/10/2018 09:00	04/10/2018	2018	10	4	9	0	0	31.20403333	14.996	288.146	3.600823045	12.9659266		1025	405.0718	14.956
491	-5.027979	50.216161	04/10/2018 10:00	04/10/2018	2018	10	4	10	0	0	31.26621667	15.0118333	288.1618333	4.115226337	16.93508781		1024.6	405.0718	14.972
492	-5.027979	50.216161	04/10/2018 11:00	04/10/2018	2018	10	4	11	0	0	31.31781667	15.0393333	288.1893333	4.62962963	21.43347051		1024.1	405.0718	15.063
493	-5.027979	50.216161	04/10/2018 12:00	04/10/2018	2018	10	4	12	0	0	31.64906667	15.099	288.249	5.144032922	26.4610747		1023.3	405.0718	15.115
494	-5.027979	50.216161	04/10/2018 13:00	04/10/2018	2018	10	4	13	0	0	31.78771667	15.2106667	288.3606667	4.62962963	21.43347051		1022.7	405.0718	15.27433333
495	-5.027979	50.216161	04/10/2018 14:00	04/10/2018	2018	10	4	14	0	0	31.75451667	15.3738333	288.5238333	3.086419753	9.525986892		1022.3	405.0718	15.22683333
496	-5.027979	50.216161	04/10/2018 15:00	04/10/2018	2018	10	4	15	0	0	31.67376667	15.2823333	288.4323333	3.600823045	12.9659266		1021.5	405.0718	15.28616667
497	-5.027979	50.216161	04/10/2018 16:00	04/10/2018	2018	10	4	16	0	0	31.43413333	15.382	288.532	4.115226337	16.93508781		1021	405.0718	15.37
498	-5.027979	50.216161	04/10/2018 17:00	04/10/2018	2018	10	4	17	0	0	31.36293333	15.37	288.52	4.115226337	16.93508781		1020.5	405.0718	15.28633333
499	-5.027979	50.216161	04/10/2018 18:00	04/10/2018	2018	10	4	18	0	0	31.43711667	15.314	288.464	3.600823045	12.9659266		1020.4	405.0718	15.24683333
500	-5.027979	50.216161	04/10/2018 19:00	04/10/2018	2018	10	4	19	0	0	31.32823333	15.306	288.456	2.572016461	6.615268675		1020.2	405.0718	15.227
501	-5.027979	50.216161	04/10/2018 20:00	04/10/2018	2018	10	4	20	0	0	31.20518333	15.2785	288.4285	1.543209877	2.381496723		1019.9	405.0718	15.27033333
502	-5.027979	50.216161	04/10/2018 21:00	04/10/2018	2018	10	4	21	0	0	30.95083333	15.358	288.508	2.572016461	6.615268675		1019.6	405.0718	15.23866667
503	-5.027979	50.216161	04/10/2018 22:00	04/10/2018	2018	10	4	22	0	0	31.0979	15.2388333	288.3888333	3.086419753	9.525986892		1019.4	405.0718	15.151
504	-5.027979	50.216161	04/10/2018 23:00	04/10/2018	2018	10	4	23	0	0	31.21235	15.0951667	288.2451667	3.086419753	9.525986892		1019	405.0718	15.03933333
505	-5.027979	50.216161	05/10/2018 00:00	05/10/2018	2018	10	5	0	0	0	31.36508333	15.0433333	288.1933333	3.086419753	9.525986892		1018.8	405.0718	15.083
506	-5.027979	50.216161	05/10/2018 01:00	05/10/2018	2018	10	5	1	0	0	31.69461667	15.115	288.265	1.028806584	1.058442988		1018.3	405.0718	15.02333333
507	-5.027979	50.216161	05/10/2018 02:00	05/10/2018	2018	10	5	2	0	0	31.6711	15.0275	288.1775	0.514403292	0.264610747		1017.5	405.0718	14.948
