,Lon,Lat,Datetime,Time,Year,Month,Day,Hour,Minute,Second,salinity,sstskin_k,temperature_c
5400,-5.027979,50.216161,21/10/2018,11:50:00,2018,10,21,11,50,0,29.5515,288.11,14.96
5401,-5.027979,50.216161,22/10/2018,12:00:00,2018,10,22,12,0,0,29.5702,288.086,14.936
5402,-5.027979,50.216161,22/10/2018,12:10:00,2018,10,22,12,10,0,29.5012,288.062,14.912
5403,-5.027979,50.216161,22/10/2018,12:20:00,2018,10,22,12,20,0,29.484,288.014,14.864
5404,-5.027979,50.216161,22/10/2018,12:30:00,2018,10,22,12,30,0,29.5102,288.014,14.864
5405,-5.027979,50.216161,22/10/2018,12:40:00,2018,10,22,12,40,0,29.4777,288.014,14.864
5406,-5.027979,50.216161,22/10/2018,12:50:00,2018,10,22,12,50,0,29.5596,287.966,14.816
5407,-5.027979,50.216161,22/10/2018,1:00:00,2018,10,22,1,0,0,29.5898,287.966,14.816
5408,-5.027979,50.216161,22/10/2018,1:10:00,2018,10,22,1,10,0,29.6105,288.014,14.864
5409,-5.027979,50.216161,22/10/2018,1:20:00,2018,10,22,1,20,0,29.7098,287.99,14.84
5410,-5.027979,50.216161,22/10/2018,1:30:00,2018,10,22,1,30,0,29.7252,287.966,14.816
5411,-5.027979,50.216161,22/10/2018,1:40:00,2018,10,22,1,40,0,29.6891,287.918,14.768
5412,-5.027979,50.216161,22/10/2018,1:50:00,2018,10,22,1,50,0,29.7308,287.895,14.745
5413,-5.027979,50.216161,22/10/2018,2:00:00,2018,10,22,2,0,0,29.7023,287.847,14.697
5414,-5.027979,50.216161,22/10/2018,2:10:00,2018,10,22,2,10,0,29.7992,287.871,14.721
5415,-5.027979,50.216161,22/10/2018,2:20:00,2018,10,22,2,20,0,29.7956,287.847,14.697
5416,-5.027979,50.216161,22/10/2018,2:30:00,2018,10,22,2,30,0,29.9475,287.871,14.721
5417,-5.027979,50.216161,22/10/2018,2:40:00,2018,10,22,2,40,0,30.0113,287.871,14.721
5418,-5.027979,50.216161,22/10/2018,2:50:00,2018,10,22,2,50,0,30.2163,287.871,14.721
5419,-5.027979,50.216161,22/10/2018,3:00:00,2018,10,22,3,0,0,30.3377,287.799,14.649
5420,-5.027979,50.216161,22/10/2018,3:10:00,2018,10,22,3,10,0,30.563,287.918,14.768
5421,-5.027979,50.216161,22/10/2018,3:20:00,2018,10,22,3,20,0,30.6673,287.99,14.84
5422,-5.027979,50.216161,22/10/2018,3:30:00,2018,10,22,3,30,0,30.7144,287.847,14.697
5423,-5.027979,50.216161,22/10/2018,3:40:00,2018,10,22,3,40,0,30.6875,287.918,14.768
5424,-5.027979,50.216161,22/10/2018,3:50:00,2018,10,22,3,50,0,30.7147,287.823,14.673
5425,-5.027979,50.216161,22/10/2018,4:00:00,2018,10,22,4,0,0,30.692,287.847,14.697
5426,-5.027979,50.216161,22/10/2018,4:10:00,2018,10,22,4,10,0,30.7778,287.942,14.792
5427,-5.027979,50.216161,22/10/2018,4:20:00,2018,10,22,4,20,0,30.848,287.871,14.721
5428,-5.027979,50.216161,22/10/2018,4:30:00,2018,10,22,4,30,0,30.8879,287.775,14.625
5429,-5.027979,50.216161,22/10/2018,4:40:00,2018,10,22,4,40,0,30.8337,287.775,14.625
5430,-5.027979,50.216161,22/10/2018,4:50:00,2018,10,22,4,50,0,30.7451,287.751,14.601
5431,-5.027979,50.216161,22/10/2018,5:00:00,2018,10,22,5,0,0,30.6603,287.775,14.625
5432,-5.027979,50.216161,22/10/2018,5:10:00,2018,10,22,5,10,0,30.6488,287.751,14.601
5433,-5.027979,50.216161,22/10/2018,5:20:00,2018,10,22,5,20,0,30.6258,287.775,14.625
5434,-5.027979,50.216161,22/10/2018,5:30:00,2018,10,22,5,30,0,30.6636,287.847,14.697
5435,-5.027979,50.216161,22/10/2018,5:40:00,2018,10,22,5,40,0,30.6289,287.799,14.649
5436,-5.027979,50.216161,22/10/2018,5:50:00,2018,10,22,5,50,0,30.6677,287.871,14.721
5437,-5.027979,50.216161,22/10/2018,6:00:00,2018,10,22,6,0,0,30.7444,287.871,14.721
5438,-5.027979,50.216161,22/10/2018,6:10:00,2018,10,22,6,10,0,30.7721,287.847,14.697
5439,-5.027979,50.216161,22/10/2018,6:20:00,2018,10,22,6,20,0,30.8073,287.847,14.697
5440,-5.027979,50.216161,22/10/2018,6:30:00,2018,10,22,6,30,0,30.8036,287.871,14.721
5441,-5.027979,50.216161,22/10/2018,6:40:00,2018,10,22,6,40,0,30.835,287.847,14.697
5442,-5.027979,50.216161,22/10/2018,6:50:00,2018,10,22,6,50,0,30.8816,287.823,14.673
5443,-5.027979,50.216161,22/10/2018,7:00:00,2018,10,22,7,0,0,30.7427,287.727,14.577
5444,-5.027979,50.216161,22/10/2018,7:10:00,2018,10,22,7,10,0,30.6578,287.775,14.625
5445,-5.027979,50.216161,22/10/2018,7:20:00,2018,10,22,7,20,0,30.7046,287.775,14.625
5446,-5.027979,50.216161,22/10/2018,7:30:00,2018,10,22,7,30,0,30.7211,287.727,14.577
5447,-5.027979,50.216161,22/10/2018,7:40:00,2018,10,22,7,40,0,30.7821,287.775,14.625
5448,-5.027979,50.216161,22/10/2018,7:50:00,2018,10,22,7,50,0,30.7871,287.727,14.577
5449,-5.027979,50.216161,22/10/2018,8:00:00,2018,10,22,8,0,0,30.7401,287.775,14.625
5450,-5.027979,50.216161,22/10/2018,8:10:00,2018,10,22,8,10,0,30.7708,287.775,14.625
5451,-5.027979,50.216161,22/10/2018,8:20:00,2018,10,22,8,20,0,30.7984,287.751,14.601
5452,-5.027979,50.216161,22/10/2018,8:30:00,2018,10,22,8,30,0,30.7989,287.751,14.601
5453,-5.027979,50.216161,22/10/2018,8:40:00,2018,10,22,8,40,0,30.7761,287.775,14.625
5454,-5.027979,50.216161,22/10/2018,8:50:00,2018,10,22,8,50,0,30.8025,287.799,14.649
5455,-5.027979,50.216161,22/10/2018,9:00:00,2018,10,22,9,0,0,30.8485,287.823,14.673
5456,-5.027979,50.216161,22/10/2018,9:10:00,2018,10,22,9,10,0,30.8684,287.799,14.649
5457,-5.027979,50.216161,22/10/2018,9:20:00,2018,10,22,9,20,0,30.865,287.799,14.649
5458,-5.027979,50.216161,22/10/2018,9:30:00,2018,10,22,9,30,0,30.822,287.799,14.649
5459,-5.027979,50.216161,22/10/2018,9:40:00,2018,10,22,9,40,0,30.8144,287.799,14.649
5460,-5.027979,50.216161,22/10/2018,9:50:00,2018,10,22,9,50,0,30.8145,287.775,14.625
5461,-5.027979,50.216161,22/10/2018,10:00:00,2018,10,22,10,0,0,30.8425,287.751,14.601
5462,-5.027979,50.216161,22/10/2018,10:10:00,2018,10,22,10,10,0,30.8232,287.751,14.601
5463,-5.027979,50.216161,22/10/2018,10:20:00,2018,10,22,10,20,0,30.8432,287.727,14.577
5464,-5.027979,50.216161,22/10/2018,10:30:00,2018,10,22,10,30,0,30.8398,287.703,14.553
5465,-5.027979,50.216161,22/10/2018,10:40:00,2018,10,22,10,40,0,30.759,287.583,14.433
5466,-5.027979,50.216161,22/10/2018,10:50:00,2018,10,22,10,50,0,30.7491,287.559,14.409
5467,-5.027979,50.216161,22/10/2018,11:00:00,2018,10,22,11,0,0,30.6775,287.464,14.314
5468,-5.027979,50.216161,22/10/2018,11:10:00,2018,10,22,11,10,0,30.5804,287.416,14.266
5469,-5.027979,50.216161,22/10/2018,11:20:00,2018,10,22,11,20,0,30.4527,287.368,14.218
5470,-5.027979,50.216161,22/10/2018,11:30:00,2018,10,22,11,30,0,30.3808,287.344,14.194
5471,-5.027979,50.216161,22/10/2018,11:40:00,2018,10,22,11,40,0,30.3325,287.32,14.17
5472,-5.027979,50.216161,22/10/2018,11:50:00,2018,10,22,11,50,0,30.2501,287.344,14.194
5473,-5.027979,50.216161,22/10/2018,12:00:00,2018,10,22,12,0,0,30.2243,287.344,14.194
5474,-5.027979,50.216161,22/10/2018,12:10:00,2018,10,22,12,10,0,30.1896,287.368,14.218
5475,-5.027979,50.216161,22/10/2018,12:20:00,2018,10,22,12,20,0,30.2627,287.392,14.242
5476,-5.027979,50.216161,22/10/2018,12:30:00,2018,10,22,12,30,0,30.1812,287.392,14.242
5477,-5.027979,50.216161,22/10/2018,12:40:00,2018,10,22,12,40,0,30.1443,287.368,14.218
5478,-5.027979,50.216161,22/10/2018,12:50:00,2018,10,22,12,50,0,30.1186,287.416,14.266
5479,-5.027979,50.216161,22/10/2018,1:00:00,2018,10,22,1,0,0,30.0806,287.487,14.337
5480,-5.027979,50.216161,22/10/2018,1:10:00,2018,10,22,1,10,0,30.075,287.535,14.385
5481,-5.027979,50.216161,22/10/2018,1:20:00,2018,10,22,1,20,0,30.0774,287.607,14.457
5482,-5.027979,50.216161,22/10/2018,1:30:00,2018,10,22,1,30,0,30.1482,287.583,14.433
5483,-5.027979,50.216161,22/10/2018,1:40:00,2018,10,22,1,40,0,30.1476,287.631,14.481
5484,-5.027979,50.216161,22/10/2018,1:50:00,2018,10,22,1,50,0,30.1053,287.679,14.529
5485,-5.027979,50.216161,22/10/2018,2:00:00,2018,10,22,2,0,0,30.1828,287.751,14.601
5486,-5.027979,50.216161,22/10/2018,2:10:00,2018,10,22,2,10,0,30.211,287.799,14.649
5487,-5.027979,50.216161,22/10/2018,2:20:00,2018,10,22,2,20,0,30.2596,287.895,14.745
5488,-5.027979,50.216161,22/10/2018,2:30:00,2018,10,22,2,30,0,30.3425,287.99,14.84
5489,-5.027979,50.216161,22/10/2018,2:40:00,2018,10,22,2,40,0,30.4642,288.086,14.936
5490,-5.027979,50.216161,22/10/2018,2:50:00,2018,10,22,2,50,0,30.4902,288.181,15.031
5491,-5.027979,50.216161,22/10/2018,3:00:00,2018,10,22,3,0,0,30.5588,288.181,15.031
5492,-5.027979,50.216161,22/10/2018,3:10:00,2018,10,22,3,10,0,30.6593,288.181,15.031
5493,-5.027979,50.216161,22/10/2018,3:20:00,2018,10,22,3,20,0,30.8483,288.181,15.031
5494,-5.027979,50.216161,22/10/2018,3:30:00,2018,10,22,3,30,0,30.8715,288.205,15.055
5495,-5.027979,50.216161,22/10/2018,3:40:00,2018,10,22,3,40,0,30.9188,287.918,14.768
5496,-5.027979,50.216161,22/10/2018,3:50:00,2018,10,22,3,50,0,30.9857,287.895,14.745
5497,-5.027979,50.216161,22/10/2018,4:00:00,2018,10,22,4,0,0,30.9856,287.895,14.745
5498,-5.027979,50.216161,22/10/2018,4:10:00,2018,10,22,4,10,0,31.0761,287.871,14.721
5499,-5.027979,50.216161,22/10/2018,4:20:00,2018,10,22,4,20,0,31.1238,287.895,14.745
5500,-5.027979,50.216161,22/10/2018,4:30:00,2018,10,22,4,30,0,31.1322,287.847,14.697
5501,-5.027979,50.216161,22/10/2018,4:40:00,2018,10,22,4,40,0,31.1636,287.847,14.697
5502,-5.027979,50.216161,22/10/2018,4:50:00,2018,10,22,4,50,0,31.1916,287.895,14.745
5503,-5.027979,50.216161,22/10/2018,5:00:00,2018,10,22,5,0,0,31.1877,287.871,14.721
5504,-5.027979,50.216161,22/10/2018,5:10:00,2018,10,22,5,10,0,31.0689,287.895,14.745
5505,-5.027979,50.216161,22/10/2018,5:20:00,2018,10,22,5,20,0,31.0499,287.847,14.697
5506,-5.027979,50.216161,22/10/2018,5:30:00,2018,10,22,5,30,0,31.0381,287.847,14.697
5507,-5.027979,50.216161,22/10/2018,5:40:00,2018,10,22,5,40,0,31.0028,287.823,14.673
5508,-5.027979,50.216161,22/10/2018,5:50:00,2018,10,22,5,50,0,31.0899,287.823,14.673
5509,-5.027979,50.216161,22/10/2018,6:00:00,2018,10,22,6,0,0,31.0546,287.823,14.673
5510,-5.027979,50.216161,22/10/2018,6:10:00,2018,10,22,6,10,0,31.047,287.799,14.649
5511,-5.027979,50.216161,22/10/2018,6:20:00,2018,10,22,6,20,0,31.0114,287.799,14.649
5512,-5.027979,50.216161,22/10/2018,6:30:00,2018,10,22,6,30,0,31.0863,287.799,14.649
5513,-5.027979,50.216161,22/10/2018,6:40:00,2018,10,22,6,40,0,31.0157,287.799,14.649
5514,-5.027979,50.216161,22/10/2018,6:50:00,2018,10,22,6,50,0,31.0158,287.799,14.649
5515,-5.027979,50.216161,22/10/2018,7:00:00,2018,10,22,7,0,0,30.9572,287.799,14.649
5516,-5.027979,50.216161,22/10/2018,7:10:00,2018,10,22,7,10,0,30.9455,287.775,14.625
5517,-5.027979,50.216161,22/10/2018,7:20:00,2018,10,22,7,20,0,31.0081,287.799,14.649
5518,-5.027979,50.216161,22/10/2018,7:30:00,2018,10,22,7,30,0,31.0588,287.823,14.673
5519,-5.027979,50.216161,22/10/2018,7:40:00,2018,10,22,7,40,0,30.9726,287.847,14.697
5520,-5.027979,50.216161,22/10/2018,7:50:00,2018,10,22,7,50,0,31.0197,287.799,14.649
5521,-5.027979,50.216161,22/10/2018,8:00:00,2018,10,22,8,0,0,31.0478,287.775,14.625
5522,-5.027979,50.216161,22/10/2018,8:10:00,2018,10,22,8,10,0,30.9931,287.799,14.649
5523,-5.027979,50.216161,22/10/2018,8:20:00,2018,10,22,8,20,0,30.8878,287.775,14.625
5524,-5.027979,50.216161,22/10/2018,8:30:00,2018,10,22,8,30,0,30.8957,287.775,14.625
5525,-5.027979,50.216161,22/10/2018,8:40:00,2018,10,22,8,40,0,30.8645,287.775,14.625
5526,-5.027979,50.216161,22/10/2018,8:50:00,2018,10,22,8,50,0,30.8841,287.775,14.625
5527,-5.027979,50.216161,22/10/2018,9:00:00,2018,10,22,9,0,0,30.9077,287.751,14.601
5528,-5.027979,50.216161,22/10/2018,9:10:00,2018,10,22,9,10,0,30.8923,287.751,14.601
5529,-5.027979,50.216161,22/10/2018,9:20:00,2018,10,22,9,20,0,30.877,287.727,14.577
5530,-5.027979,50.216161,22/10/2018,9:30:00,2018,10,22,9,30,0,30.9165,287.751,14.601
5531,-5.027979,50.216161,22/10/2018,9:40:00,2018,10,22,9,40,0,30.8894,287.727,14.577
5532,-5.027979,50.216161,22/10/2018,9:50:00,2018,10,22,9,50,0,30.8698,287.727,14.577
5533,-5.027979,50.216161,22/10/2018,10:00:00,2018,10,22,10,0,0,30.9054,287.727,14.577
5534,-5.027979,50.216161,22/10/2018,10:10:00,2018,10,22,10,10,0,30.8897,287.679,14.529
5535,-5.027979,50.216161,22/10/2018,10:20:00,2018,10,22,10,20,0,30.8826,287.655,14.505
5536,-5.027979,50.216161,22/10/2018,10:30:00,2018,10,22,10,30,0,30.8558,287.655,14.505
5537,-5.027979,50.216161,22/10/2018,10:40:00,2018,10,22,10,40,0,30.8798,287.607,14.457
5538,-5.027979,50.216161,22/10/2018,10:50:00,2018,10,22,10,50,0,30.8691,287.535,14.385
5539,-5.027979,50.216161,22/10/2018,11:00:00,2018,10,22,11,0,0,30.743,287.44,14.29
5540,-5.027979,50.216161,22/10/2018,11:10:00,2018,10,22,11,10,0,30.6483,287.44,14.29
5541,-5.027979,50.216161,22/10/2018,11:20:00,2018,10,22,11,20,0,30.5382,287.392,14.242
5542,-5.027979,50.216161,22/10/2018,11:30:00,2018,10,22,11,30,0,30.5389,287.344,14.194
5543,-5.027979,50.216161,22/10/2018,11:40:00,2018,10,22,11,40,0,30.4748,287.32,14.17
5544,-5.027979,50.216161,22/10/2018,11:50:00,2018,10,22,11,50,0,30.4342,287.248,14.098
5545,-5.027979,50.216161,23/10/2018,12:00:00,2018,10,23,12,0,0,30.3723,287.152,14.002
5546,-5.027979,50.216161,23/10/2018,12:10:00,2018,10,23,12,10,0,30.3601,287.128,13.978
5547,-5.027979,50.216161,23/10/2018,12:20:00,2018,10,23,12,20,0,30.376,287.032,13.882
5548,-5.027979,50.216161,23/10/2018,12:30:00,2018,10,23,12,30,0,30.3302,287.104,13.954
5549,-5.027979,50.216161,23/10/2018,12:40:00,2018,10,23,12,40,0,30.3936,286.864,13.714
5550,-5.027979,50.216161,23/10/2018,12:50:00,2018,10,23,12,50,0,30.3553,286.912,13.762
5551,-5.027979,50.216161,23/10/2018,1:00:00,2018,10,23,1,0,0,30.3655,286.984,13.834
5552,-5.027979,50.216161,23/10/2018,1:10:00,2018,10,23,1,10,0,30.3981,287.104,13.954
5553,-5.027979,50.216161,23/10/2018,1:20:00,2018,10,23,1,20,0,30.4123,287.08,13.93
5554,-5.027979,50.216161,23/10/2018,1:30:00,2018,10,23,1,30,0,30.4396,287.08,13.93
5555,-5.027979,50.216161,23/10/2018,1:40:00,2018,10,23,1,40,0,30.3403,286.792,13.642
5556,-5.027979,50.216161,23/10/2018,1:50:00,2018,10,23,1,50,0,30.3994,286.84,13.69
5557,-5.027979,50.216161,23/10/2018,2:00:00,2018,10,23,2,0,0,30.3716,286.816,13.666
5558,-5.027979,50.216161,23/10/2018,2:10:00,2018,10,23,2,10,0,30.4533,286.984,13.834
5559,-5.027979,50.216161,23/10/2018,2:20:00,2018,10,23,2,20,0,30.5384,286.744,13.594
5560,-5.027979,50.216161,23/10/2018,2:30:00,2018,10,23,2,30,0,30.7665,287.464,14.314
5561,-5.027979,50.216161,23/10/2018,2:40:00,2018,10,23,2,40,0,30.9341,287.607,14.457
5562,-5.027979,50.216161,23/10/2018,2:50:00,2018,10,23,2,50,0,31.0188,287.631,14.481
5563,-5.027979,50.216161,23/10/2018,3:00:00,2018,10,23,3,0,0,31.0422,287.631,14.481
5564,-5.027979,50.216161,23/10/2018,3:10:00,2018,10,23,3,10,0,31.0264,287.464,14.314
5565,-5.027979,50.216161,23/10/2018,3:20:00,2018,10,23,3,20,0,31.079,287.416,14.266
5566,-5.027979,50.216161,23/10/2018,3:30:00,2018,10,23,3,30,0,31.0798,287.464,14.314
5567,-5.027979,50.216161,23/10/2018,3:40:00,2018,10,23,3,40,0,31.1185,287.44,14.29
5568,-5.027979,50.216161,23/10/2018,3:50:00,2018,10,23,3,50,0,31.0831,287.583,14.433
5569,-5.027979,50.216161,23/10/2018,4:00:00,2018,10,23,4,0,0,31.1304,287.631,14.481
5570,-5.027979,50.216161,23/10/2018,4:10:00,2018,10,23,4,10,0,31.0948,287.631,14.481
5571,-5.027979,50.216161,23/10/2018,4:20:00,2018,10,23,4,20,0,31.1181,287.631,14.481
5572,-5.027979,50.216161,23/10/2018,4:30:00,2018,10,23,4,30,0,31.142,287.655,14.505
5573,-5.027979,50.216161,23/10/2018,4:40:00,2018,10,23,4,40,0,31.2013,287.679,14.529
5574,-5.027979,50.216161,23/10/2018,4:50:00,2018,10,23,4,50,0,31.1777,287.655,14.505
5575,-5.027979,50.216161,23/10/2018,5:00:00,2018,10,23,5,0,0,31.2096,287.655,14.505
5576,-5.027979,50.216161,23/10/2018,5:10:00,2018,10,23,5,10,0,31.2097,287.631,14.481
5577,-5.027979,50.216161,23/10/2018,5:20:00,2018,10,23,5,20,0,31.2103,287.655,14.505
5578,-5.027979,50.216161,23/10/2018,5:30:00,2018,10,23,5,30,0,31.2218,287.679,14.529
5579,-5.027979,50.216161,23/10/2018,5:40:00,2018,10,23,5,40,0,31.2219,287.679,14.529
5580,-5.027979,50.216161,23/10/2018,5:50:00,2018,10,23,5,50,0,31.2498,287.679,14.529
5581,-5.027979,50.216161,23/10/2018,6:00:00,2018,10,23,6,0,0,31.1865,287.679,14.529
5582,-5.027979,50.216161,23/10/2018,6:10:00,2018,10,23,6,10,0,31.1203,287.607,14.457
5583,-5.027979,50.216161,23/10/2018,6:20:00,2018,10,23,6,20,0,31.1835,287.631,14.481
5584,-5.027979,50.216161,23/10/2018,6:30:00,2018,10,23,6,30,0,31.1447,287.559,14.409
5585,-5.027979,50.216161,23/10/2018,6:40:00,2018,10,23,6,40,0,31.1295,287.559,14.409
5586,-5.027979,50.216161,23/10/2018,6:50:00,2018,10,23,6,50,0,31.0984,287.559,14.409
5587,-5.027979,50.216161,23/10/2018,7:00:00,2018,10,23,7,0,0,31.0788,287.535,14.385
5588,-5.027979,50.216161,23/10/2018,7:10:00,2018,10,23,7,10,0,31.0907,287.559,14.409
5589,-5.027979,50.216161,23/10/2018,7:20:00,2018,10,23,7,20,0,31.0399,287.511,14.361
5590,-5.027979,50.216161,23/10/2018,7:30:00,2018,10,23,7,30,0,31.0403,287.535,14.385
5591,-5.027979,50.216161,23/10/2018,7:40:00,2018,10,23,7,40,0,30.9899,287.487,14.337
5592,-5.027979,50.216161,23/10/2018,7:50:00,2018,10,23,7,50,0,30.9796,287.416,14.266
5593,-5.027979,50.216161,23/10/2018,8:00:00,2018,10,23,8,0,0,30.9531,287.416,14.266
5594,-5.027979,50.216161,23/10/2018,8:10:00,2018,10,23,8,10,0,30.9583,287.368,14.218
5595,-5.027979,50.216161,23/10/2018,8:20:00,2018,10,23,8,20,0,30.9972,287.392,14.242
5596,-5.027979,50.216161,23/10/2018,8:30:00,2018,10,23,8,30,0,31.0198,287.416,14.266
5597,-5.027979,50.216161,23/10/2018,8:40:00,2018,10,23,8,40,0,30.9857,287.392,14.242
5598,-5.027979,50.216161,23/10/2018,8:50:00,2018,10,23,8,50,0,30.966,287.392,14.242
5599,-5.027979,50.216161,23/10/2018,9:00:00,2018,10,23,9,0,0,30.9668,287.344,14.194
5600,-5.027979,50.216161,23/10/2018,9:10:00,2018,10,23,9,10,0,30.8955,287.416,14.266
5601,-5.027979,50.216161,23/10/2018,9:20:00,2018,10,23,9,20,0,30.8883,287.368,14.218
5602,-5.027979,50.216161,23/10/2018,9:30:00,2018,10,23,9,30,0,30.8858,287.344,14.194
5603,-5.027979,50.216161,23/10/2018,9:40:00,2018,10,23,9,40,0,30.8546,287.368,14.218
5604,-5.027979,50.216161,23/10/2018,9:50:00,2018,10,23,9,50,0,30.835,287.344,14.194
5605,-5.027979,50.216161,23/10/2018,10:00:00,2018,10,23,10,0,0,30.8399,287.344,14.194
5606,-5.027979,50.216161,23/10/2018,10:10:00,2018,10,23,10,10,0,30.84,287.368,14.218
5607,-5.027979,50.216161,23/10/2018,10:20:00,2018,10,23,10,20,0,30.7815,287.368,14.218
5608,-5.027979,50.216161,23/10/2018,10:30:00,2018,10,23,10,30,0,30.8045,287.368,14.218
5609,-5.027979,50.216161,23/10/2018,10:40:00,2018,10,23,10,40,0,30.7707,287.344,14.194
5610,-5.027979,50.216161,23/10/2018,10:50:00,2018,10,23,10,50,0,30.7717,287.344,14.194
5611,-5.027979,50.216161,23/10/2018,2:20:00,2018,10,23,2,20,0,30.5875,287.751,14.601
5612,-5.027979,50.216161,23/10/2018,2:30:00,2018,10,23,2,30,0,30.7632,287.918,14.768
5613,-5.027979,50.216161,23/10/2018,2:40:00,2018,10,23,2,40,0,30.8597,287.942,14.792
5614,-5.027979,50.216161,23/10/2018,2:50:00,2018,10,23,2,50,0,30.8942,287.775,14.625
5615,-5.027979,50.216161,23/10/2018,3:00:00,2018,10,23,3,0,0,30.9922,287.655,14.505
5616,-5.027979,50.216161,23/10/2018,3:10:00,2018,10,23,3,10,0,31.0982,287.966,14.816
5617,-5.027979,50.216161,23/10/2018,3:20:00,2018,10,23,3,20,0,31.1849,287.918,14.768
5618,-5.027979,50.216161,23/10/2018,3:30:00,2018,10,23,3,30,0,31.2206,287.703,14.553
5619,-5.027979,50.216161,23/10/2018,3:40:00,2018,10,23,3,40,0,31.1813,287.655,14.505
5620,-5.027979,50.216161,23/10/2018,3:50:00,2018,10,23,3,50,0,31.1576,287.703,14.553
5621,-5.027979,50.216161,23/10/2018,4:00:00,2018,10,23,4,0,0,31.2012,287.607,14.457
5622,-5.027979,50.216161,23/10/2018,4:10:00,2018,10,23,4,10,0,31.3159,287.751,14.601
5623,-5.027979,50.216161,23/10/2018,4:20:00,2018,10,23,4,20,0,31.2639,287.751,14.601
5624,-5.027979,50.216161,23/10/2018,4:30:00,2018,10,23,4,30,0,31.3317,287.751,14.601
5625,-5.027979,50.216161,23/10/2018,4:40:00,2018,10,23,4,40,0,31.364,287.703,14.553
5626,-5.027979,50.216161,23/10/2018,4:50:00,2018,10,23,4,50,0,31.2685,287.703,14.553
5627,-5.027979,50.216161,23/10/2018,5:00:00,2018,10,23,5,0,0,31.3242,287.727,14.577
5628,-5.027979,50.216161,23/10/2018,5:10:00,2018,10,23,5,10,0,31.3603,287.727,14.577
5629,-5.027979,50.216161,23/10/2018,5:20:00,2018,10,23,5,20,0,31.3803,287.703,14.553
5630,-5.027979,50.216161,23/10/2018,5:30:00,2018,10,23,5,30,0,31.3362,287.751,14.601
5631,-5.027979,50.216161,23/10/2018,5:40:00,2018,10,23,5,40,0,31.3486,287.703,14.553
5632,-5.027979,50.216161,23/10/2018,5:50:00,2018,10,23,5,50,0,31.3525,287.727,14.577
5633,-5.027979,50.216161,23/10/2018,6:00:00,2018,10,23,6,0,0,31.3647,287.703,14.553
5634,-5.027979,50.216161,23/10/2018,6:10:00,2018,10,23,6,10,0,31.3648,287.727,14.577
5635,-5.027979,50.216161,23/10/2018,6:20:00,2018,10,23,6,20,0,31.3171,287.703,14.553
5636,-5.027979,50.216161,23/10/2018,6:30:00,2018,10,23,6,30,0,31.3732,287.679,14.529
5637,-5.027979,50.216161,23/10/2018,6:40:00,2018,10,23,6,40,0,31.3493,287.679,14.529
5638,-5.027979,50.216161,23/10/2018,6:50:00,2018,10,23,6,50,0,31.2897,287.679,14.529
5639,-5.027979,50.216161,23/10/2018,7:00:00,2018,10,23,7,0,0,31.2821,287.655,14.505
5640,-5.027979,50.216161,23/10/2018,7:10:00,2018,10,23,7,10,0,31.2153,287.631,14.481
5641,-5.027979,50.216161,23/10/2018,7:20:00,2018,10,23,7,20,0,31.2352,287.631,14.481
5642,-5.027979,50.216161,23/10/2018,7:30:00,2018,10,23,7,30,0,31.1839,287.607,14.457
5643,-5.027979,50.216161,23/10/2018,7:40:00,2018,10,23,7,40,0,31.1804,287.583,14.433
5644,-5.027979,50.216161,23/10/2018,7:50:00,2018,10,23,7,50,0,31.1649,287.559,14.409
5645,-5.027979,50.216161,23/10/2018,8:00:00,2018,10,23,8,0,0,31.1066,287.559,14.409
5646,-5.027979,50.216161,23/10/2018,8:10:00,2018,10,23,8,10,0,31.154,287.535,14.385
5647,-5.027979,50.216161,23/10/2018,8:20:00,2018,10,23,8,20,0,31.107,287.535,14.385
5648,-5.027979,50.216161,23/10/2018,8:30:00,2018,10,23,8,30,0,31.0877,287.511,14.361
5649,-5.027979,50.216161,23/10/2018,8:40:00,2018,10,23,8,40,0,31.0879,287.511,14.361
5650,-5.027979,50.216161,23/10/2018,8:50:00,2018,10,23,8,50,0,31.0531,287.487,14.337
5651,-5.027979,50.216161,23/10/2018,9:00:00,2018,10,23,9,0,0,31.0772,287.487,14.337
5652,-5.027979,50.216161,23/10/2018,9:10:00,2018,10,23,9,10,0,31.0736,287.464,14.314
5653,-5.027979,50.216161,23/10/2018,9:20:00,2018,10,23,9,20,0,31.023,287.464,14.314
5654,-5.027979,50.216161,23/10/2018,9:30:00,2018,10,23,9,30,0,30.9959,287.44,14.29
5655,-5.027979,50.216161,23/10/2018,9:40:00,2018,10,23,9,40,0,30.9926,287.416,14.266
5656,-5.027979,50.216161,23/10/2018,9:50:00,2018,10,23,9,50,0,30.9352,287.392,14.242
5657,-5.027979,50.216161,23/10/2018,10:00:00,2018,10,23,10,0,0,30.9278,287.368,14.218
5658,-5.027979,50.216161,23/10/2018,10:10:00,2018,10,23,10,10,0,30.8626,287.32,14.17
5659,-5.027979,50.216161,23/10/2018,10:20:00,2018,10,23,10,20,0,30.871,287.32,14.17
5660,-5.027979,50.216161,23/10/2018,10:30:00,2018,10,23,10,30,0,30.864,287.296,14.146
5661,-5.027979,50.216161,23/10/2018,10:40:00,2018,10,23,10,40,0,30.8527,287.296,14.146
5662,-5.027979,50.216161,23/10/2018,10:50:00,2018,10,23,10,50,0,30.8032,287.272,14.122
